id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,keyPass,qualifier/9/value,qualifier/11/value,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/10/value,qualifier/13/value,assist,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value
2825503553,427,43,1,41,15,x0vuldayagbmwazqjgbozu0v,1,0,0,2025-07-04T19:42:33.360Z,2025-07-04T19:42:39Z,5787183715,212,14.8,5787183707,241,0,5787183711,140,39.5,5787183709,56,Back,5787183717,213,4.76,5787183705,5,0,5787183751,144,1,5787183713,141,35.9,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503567,428,1,1,41,22,x0vuldayagbmwazqjgbozu0v,1,45.9,31.4,2025-07-04T19:42:40.560Z,2025-07-04T19:42:42Z,5787183813,140,53.5,5787183811,56,Center,5787183819,213,0.71,5787183807,5,,5787183815,141,41.5,5787183817,212,10.5,5787183809,241,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503585,429,1,1,41,24,x0vuldayagbmwazqjgbozu0v,1,53.5,41.5,2025-07-04T19:42:42.801Z,2025-07-04T19:42:50Z,5787183919,140,47.8,5787183921,141,66.0,5787183923,212,17.7,5787183925,213,1.92,5787183917,56,Back,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503599,430,1,1,41,32,x0vuldayagbmwazqjgbozu0v,1,52.1,73.2,2025-07-04T19:42:50Z,2025-07-04T19:42:53Z,5787183993,212,21.1,5787183989,140,46.0,5787183995,213,4.40,5787183991,141,43.6,5787183987,56,Back,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503609,431,1,1,41,35,x0vuldayagbmwazqjgbozu0v,1,46,43.6,2025-07-04T19:42:53.185Z,2025-07-04T19:42:57Z,5787184029,56,Right,5787184033,141,7.7,5787184031,140,61.3,5787184035,212,29.2,5787184037,213,5.29,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503611,432,1,1,41,39,x0vuldayagbmwazqjgbozu0v,1,59,12.2,2025-07-04T19:42:57.521Z,2025-07-04T19:42:59Z,5787184053,140,45.1,5787184057,212,20.7,5787184059,213,2.36,5787184051,56,Back,5787184055,141,33.7,,,,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503621,433,1,1,41,42,x0vuldayagbmwazqjgbozu0v,1,45.1,33.7,2025-07-04T19:42:59.904Z,2025-07-04T19:43:05Z,5787184111,212,24.1,5787184107,140,47.4,5787184113,213,1.47,5787184105,56,Back,5787184109,141,68.9,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503625,434,1,1,41,47,x0vuldayagbmwazqjgbozu0v,0,60.3,79.4,2025-07-04T19:43:05.135Z,2025-07-04T19:43:07Z,5787184137,212,15.2,5787184131,56,Left,5787184139,213,0.74,5787184133,140,71.0,5787184135,141,94.5,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503623,249,8,1,41,48,3rnbwff9k3b56l8m83rpa3kij,1,29,10,2025-07-04T19:43:06.319Z,2025-07-05T04:05:07Z,5787555401,383,,5787184129,56,Back,,,,,,,,,,,,,,,,,,,72k8bot1ynshrxvf926ga7euh,P. Tomasiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503795,461,83,1,41,50,x0vuldayagbmwazqjgbozu0v,0,61.1,90.5,2025-07-04T19:43:07.935Z,2025-07-04T20:02:27Z,5787200169,399,72k8bot1ynshrxvf926ga7euh,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503629,250,61,1,41,50,3rnbwff9k3b56l8m83rpa3kij,0,35.9,5.9,2025-07-04T19:43:08.239Z,2025-07-04T19:43:08Z,5787184153,56,Back,,,,,,,,,,,,,,,,,,,,,,72k8bot1ynshrxvf926ga7euh,P. Tomasiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503637,436,1,1,41,51,x0vuldayagbmwazqjgbozu0v,1,68.1,84.2,2025-07-04T19:43:09.544Z,2025-07-05T04:05:41Z,5787184177,141,84.6,5787184181,213,3.12,5787184175,140,57.8,5787184173,56,Left,5787184179,212,10.8,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503633,435,43,1,41,53,x0vuldayagbmwazqjgbozu0v,1,0,0,2025-07-04T19:43:10.927Z,2025-07-04T19:45:37Z,5787185347,144,83,,,,,,,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503639,437,1,1,41,53,x0vuldayagbmwazqjgbozu0v,1,59,86.3,2025-07-04T19:43:11.752Z,2025-07-05T04:05:52Z,5787184193,213,5.63,5787184189,141,76.1,5787184191,212,11.5,5787184185,56,Center,5787184187,140,67.7,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503643,438,1,1,41,54,x0vuldayagbmwazqjgbozu0v,1,68.8,77.1,2025-07-04T19:43:12.328Z,2025-07-05T04:06:02Z,5787184203,141,93.6,5787184201,140,74.2,5787184199,56,Left,5787184205,212,12.6,5787184207,213,1.10,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503645,439,1,1,41,59,x0vuldayagbmwazqjgbozu0v,0,87.5,85.4,2025-07-04T19:43:17.265Z,2025-07-05T04:06:33Z,5787556323,225,,5787184217,140,88.1,5787184223,213,4.74,5787184215,56,Center,5787184211,2,,5787184219,141,55.8,5787556325,386,,5787184221,212,20.1,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,5787556327,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503647,251,8,1,42,0,3rnbwff9k3b56l8m83rpa3kij,1,12.8,39.2,2025-07-04T19:43:18.480Z,2025-07-05T04:06:54Z,5787556495,383,,5787184227,56,Back,,,,,,,,,,,,,,,,,,,2u6w685ef24iwg0a43q64ibdg,E. Szymczak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503649,440,15,1,42,1,x0vuldayagbmwazqjgbozu0v,1,76.9,59.7,2025-07-04T19:43:19.032Z,2025-07-05T04:07:10Z,5787184429,147,59.2,5787184421,215,,5787184433,231,51.1,5787184419,103,19,5787184229,22,,5787184409,20,,5787184233,56,Center,5787184435,233,252,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,5787184413,82,,5787184231,18,5787184425,458,5787184415,78,5787184431,230,97.6,5787184423,328,5787184427,146,,,,78.5,5787184417,102,51.3,,,,,,,,,
2825503651,252,10,1,42,1,3rnbwff9k3b56l8m83rpa3kij,1,21.5,40.8,2025-07-04T19:43:19.132Z,2025-07-05T04:07:17Z,5787184241,94,,5787184243,56,Back,5787184439,233,440,,,,,,,,,,,,,,,,2u6w685ef24iwg0a43q64ibdg,E. Szymczak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825568363,642,61,1,42,1,3rnbwff9k3b56l8m83rpa3kij,1,19.3,39.2,2025-07-04T19:43:19.232Z,2025-07-05T04:07:35Z,5787557097,56,Back,,,,,,,,,,,,,,,,,,,,,,76sdgmzs9ldvnnah6x7zlr7qh,A. Achcińska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503659,253,12,1,42,2,3rnbwff9k3b56l8m83rpa3kij,1,15.4,47.8,2025-07-04T19:43:19.856Z,2025-07-05T04:07:42Z,5787184279,212,29.3,5787184275,140,38.2,5787184273,56,Back,5787184277,141,23.0,5787184281,213,5.67,,,,,,,,,,3o1we6pb4axflmhkn1r0b01xx,E. Kamczyk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503661,441,1,1,42,8,x0vuldayagbmwazqjgbozu0v,1,76,75,2025-07-04T19:43:26.240Z,2025-07-04T19:43:29Z,5787184287,141,92.4,5787184289,212,15.5,5787184291,213,0.87,5787184285,140,85.6,5787184283,56,Left,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503663,254,45,1,42,11,3rnbwff9k3b56l8m83rpa3kij,0,12.1,11.2,2025-07-04T19:43:28.912Z,2025-07-04T19:45:54Z,5787184297,285,,5787184317,233,442,5787184295,56,Back,,,,,,,,,,,,,,,,72k8bot1ynshrxvf926ga7euh,P. Tomasiak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503667,442,3,1,42,11,x0vuldayagbmwazqjgbozu0v,1,87.9,88.8,2025-07-04T19:43:28.912Z,2025-07-05T04:07:56Z,5787184313,233,254,5787557373,465,,5787184311,286,,5787184309,56,Left,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503669,443,3,1,42,12,x0vuldayagbmwazqjgbozu0v,0,91.2,88.2,2025-07-04T19:43:29.935Z,2025-07-05T04:08:03Z,5787557413,465,,5787184323,56,Left,5787184325,286,,5787184339,233,255,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503671,255,7,1,42,12,3rnbwff9k3b56l8m83rpa3kij,1,8.8,11.8,2025-07-04T19:43:29.936Z,2025-07-05T04:08:08Z,5787184331,285,,5787184329,56,Back,5787557459,178,,5787184333,233,443,5787184327,167,,5787557457,385,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503673,256,6,1,42,13,3rnbwff9k3b56l8m83rpa3kij,0,5.9,15.8,2025-07-04T19:43:31.584Z,2025-07-05T04:08:25Z,5787184353,73,,5787184359,233,444,5787184351,56,Back,,,,,,,,,,,,,,,,c36h9olifkg6s63uktgf1puqd,S. Matysik,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503675,444,6,1,42,13,x0vuldayagbmwazqjgbozu0v,1,94.1,84.2,2025-07-04T19:43:31.584Z,2025-07-04T19:46:01Z,5787184343,56,Left,5787184355,233,256,5787184345,73,,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503695,445,1,1,42,52,x0vuldayagbmwazqjgbozu0v,1,99.5,99.5,2025-07-04T19:44:10.801Z,2025-07-05T04:08:22Z,5787184579,56,Center,5787184571,2,,5787184589,1,,5787184581,140,90.6,5787184573,6,,5787557635,20,,5787184583,141,41.2,5787184587,213,4.48,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,5787184575,155,,5787184577,223,5787184585,212,,,,,,,,,,,,,,,,,,,,40.7,,,,,
2825503697,446,61,1,42,55,x0vuldayagbmwazqjgbozu0v,1,90.6,41.2,2025-07-04T19:44:12.907Z,2025-07-04T19:47:16Z,5787184593,56,Center,,,,,,,,,,,,,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503689,258,12,1,42,57,3rnbwff9k3b56l8m83rpa3kij,1,7.8,68.7,2025-07-04T19:44:15.065Z,2025-07-04T19:45:14Z,5787185143,212,37.1,5787185145,213,0.41,5787185141,141,90.4,5787185137,56,Back,5787185139,140,40.2,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503713,447,1,1,43,2,x0vuldayagbmwazqjgbozu0v,1,55,11.2,2025-07-04T19:44:20.527Z,2025-07-04T19:44:24Z,5787184683,141,35.5,5787184681,140,36.3,5787184685,212,25.7,5787184687,213,2.44,5787184679,56,Back,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503719,448,1,1,43,6,x0vuldayagbmwazqjgbozu0v,1,37,34.7,2025-07-04T19:44:24.719Z,2025-07-04T19:44:28Z,5787184753,140,41.4,5787184757,212,18.3,5787184755,141,8.6,5787184759,213,4.97,5787184751,56,Back,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503725,449,1,1,43,10,x0vuldayagbmwazqjgbozu0v,1,47.1,10.1,2025-07-04T19:44:28Z,2025-07-04T19:44:32Z,5787184797,212,16.1,5787184799,213,6.03,5787184791,56,Right,5787184793,140,61.9,5787184795,141,4.1,,,,,,,,,,1l4s1w66pir9xk79jp78bxnmx,S. Linder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503727,450,1,1,43,14,x0vuldayagbmwazqjgbozu0v,1,71.7,12.5,2025-07-04T19:44:32.607Z,2025-07-04T19:44:35Z,5787184811,56,Center,5787184819,213,1.34,5787184815,141,26.9,5787184813,140,73.9,5787184817,212,10.1,,,,,,,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503729,451,1,1,43,17,x0vuldayagbmwazqjgbozu0v,1,70.6,22.1,2025-07-04T19:44:34.976Z,2025-07-04T19:44:36Z,5787184831,212,7.7,5787184833,213,2.66,5787184825,56,Center,5787184829,141,27.4,5787184827,140,64.1,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503733,452,1,1,43,18,x0vuldayagbmwazqjgbozu0v,1,64.1,27.5,2025-07-04T19:44:36.239Z,2025-07-05T04:10:31Z,5787184855,141,53.3,5787184851,56,Center,5787184859,213,1.75,5787184857,212,17.8,5787184853,140,61.0,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503739,453,1,1,43,21,x0vuldayagbmwazqjgbozu0v,1,62.6,62.3,2025-07-04T19:44:39.631Z,2025-07-04T19:44:49Z,5787184911,212,26.9,5787184913,213,1.00,5787184907,140,76.4,5787184905,56,Left,5787184909,141,95.7,,,,,,,,,,96m4k5sb92ttshdu7ktfm2aqd,R. Knaak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503743,454,1,1,43,31,x0vuldayagbmwazqjgbozu0v,0,94.7,76.5,2025-07-04T19:44:49.520Z,2025-07-05T04:11:20Z,5787184933,155,,5787559441,224,,5787184943,213,4.64,5787184939,141,18.4,5787184931,2,,5787559443,72,,5787184935,56,Right,5787184941,212,39.6,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,5787184937,140,91.9,5787184945,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503745,260,12,1,43,35,3rnbwff9k3b56l8m83rpa3kij,1,8.7,82.6,2025-07-04T19:44:53.194Z,2025-07-04T19:44:54Z,5787184961,167,,5787184947,56,Back,5787184955,213,0.86,5787184953,212,17.1,5787184949,140,19.4,5787184951,141,100.0,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503747,261,5,1,43,35,3rnbwff9k3b56l8m83rpa3kij,0,18.6,101.4,2025-07-04T19:44:53.746Z,2025-07-04T19:44:57Z,5787184959,347,,5787184973,233,455,5787184957,56,Back,,,,,,,,,,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503749,455,5,1,43,35,x0vuldayagbmwazqjgbozu0v,1,81.4,-1.4,2025-07-04T19:44:53.746Z,2025-07-04T19:47:25Z,5787184967,233,261,5787184965,347,,5787184963,56,Right,,,,,,,,,,,,,,,,5uli2vvgaigz4yf05bwy81l2h,K. Bühl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503771,456,1,1,43,50,x0vuldayagbmwazqjgbozu0v,1,80.9,0,2025-07-04T19:45:07.840Z,2025-07-05T04:11:36Z,5787185119,107,,5787185123,140,59.0,5787185135,189,,5787185131,1,,5787185127,212,23.2,5787185125,141,3.8,5787185129,213,3.00,5787185121,56,Right,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503775,457,1,1,43,53,x0vuldayagbmwazqjgbozu0v,1,54.9,3.4,2025-07-04T19:45:11.503Z,2025-07-05T04:11:33Z,5787185159,141,33.5,5787185155,56,Back,5787185161,212,29.3,5787185157,140,34.9,5787185163,213,2.37,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503777,458,1,1,44,0,x0vuldayagbmwazqjgbozu0v,1,37.2,37,2025-07-04T19:45:18.079Z,2025-07-05T04:11:45Z,5787185171,141,14.3,5787185175,213,5.36,5787185167,56,Back,5787185169,140,48.4,5787185173,212,19.4,,,,,,,,,,6fi5hacjc8lj8zej0d2lfq66t,A. Berger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503783,459,1,1,44,4,x0vuldayagbmwazqjgbozu0v,0,62.2,17.8,2025-07-04T19:45:22.735Z,2025-07-04T19:45:26Z,5787185217,1,,5787185209,140,95.6,5787185211,141,0.0,5787185215,213,5.93,5787185207,56,Right,5787185213,212,37.3,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503789,262,5,1,44,8,3rnbwff9k3b56l8m83rpa3kij,1,3.8,101.2,2025-07-04T19:45:26.365Z,2025-07-04T19:47:25Z,5787185233,347,,5787185239,233,460,5787185231,56,Back,,,,,,,,,,,,,,,,evj0ml9adsu9p9nwxnmjvqdm2,N. Padilla-Bidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503785,460,5,1,44,8,x0vuldayagbmwazqjgbozu0v,0,96.2,-1.2,2025-07-04T19:45:26.365Z,2025-07-04T19:45:29Z,5787185249,233,262,5787185221,56,Right,5787185223,347,,,,,,,,,,,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503821,263,1,1,44,26,3rnbwff9k3b56l8m83rpa3kij,1,2.7,100,2025-07-04T19:45:44.107Z,2025-07-04T19:45:47Z,5787185435,107,,5787185439,140,18.5,5787185443,212,17.4,5787185445,213,5.97,5787185441,141,93.5,5787185437,56,Back,,,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503823,264,1,1,44,29,3rnbwff9k3b56l8m83rpa3kij,0,12.3,94.1,2025-07-04T19:45:47.667Z,2025-07-04T19:45:48Z,5787185459,213,0.17,5787185451,56,Back,5787185455,141,100.0,5787185461,1,,5787185457,212,28.9,5787185449,157,,5787185453,140,39.4,,,,evj0ml9adsu9p9nwxnmjvqdm2,N. Padilla-Bidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503825,265,5,1,44,30,3rnbwff9k3b56l8m83rpa3kij,0,35.8,101.4,2025-07-04T19:45:48.371Z,2025-07-04T19:45:56Z,5787185465,347,,5787185463,56,Back,5787185515,233,462,,,,,,,,,,,,,,,,evj0ml9adsu9p9nwxnmjvqdm2,N. Padilla-Bidas,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503833,462,5,1,44,30,x0vuldayagbmwazqjgbozu0v,1,64.2,-1.4,2025-07-04T19:45:48.371Z,2025-07-04T19:47:25Z,5787185507,347,,5787185509,233,265,5787185505,56,Right,,,,,,,,,,,,,,,,agdmqurwrf5k6izewj4voxcdl,S. Nüsken,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503839,463,1,1,44,40,x0vuldayagbmwazqjgbozu0v,1,69.4,0,2025-07-04T19:45:58.255Z,2025-07-04T19:46:50Z,5787185527,140,82.5,5787185525,56,Right,5787185533,213,0.73,5787185529,141,16.7,5787185901,189,,5787185523,107,,5787185531,212,18.4,,,,cu3fl794mtsnkfxi4jesxv9ey,C. Wamser,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503841,464,1,1,44,43,x0vuldayagbmwazqjgbozu0v,0,88.7,3.2,2025-07-04T19:46:01.390Z,2025-07-04T19:46:01Z,5787185539,140,89.5,5787185537,56,Right,5787185541,141,5.5,5787185545,213,1.08,5787185543,212,1.8,,,,,,,,,,bwhwthiud4nqvdjy8rq1gcdsl,L. Schüller,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503843,266,1,1,44,44,3rnbwff9k3b56l8m83rpa3kij,0,11.2,90.3,2025-07-04T19:46:02.260Z,2025-07-04T19:46:03Z,5787185547,56,Back,5787185587,286,,5787185553,212,1.2,5787185581,236,,5787185549,140,11.5,5787185583,233,465,5787185555,213,4.98,5787185551,141,88.6,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503847,465,74,1,44,44,x0vuldayagbmwazqjgbozu0v,1,88.3,11.1,2025-07-04T19:46:02.261Z,2025-07-05T04:12:16Z,5787185579,285,,5787185577,56,Right,5787185589,233,266,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503851,267,61,1,44,47,3rnbwff9k3b56l8m83rpa3kij,0,10.1,87.8,2025-07-04T19:46:05.061Z,2025-07-04T19:46:05Z,5787185593,56,Back,,,,,,,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503857,466,3,1,44,51,x0vuldayagbmwazqjgbozu0v,0,92,2.8,2025-07-04T19:46:09.659Z,2025-07-05T04:12:29Z,5787185615,286,,5787185613,56,Right,5787560539,465,,5787185633,233,268,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503861,268,7,1,44,51,3rnbwff9k3b56l8m83rpa3kij,0,8,97.2,2025-07-04T19:46:09.660Z,2025-07-05T04:12:36Z,5787185621,285,,5787560629,385,,5787560631,178,,5787185623,233,466,5787185619,56,Back,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503859,467,61,1,44,52,x0vuldayagbmwazqjgbozu0v,1,90.8,1.6,2025-07-04T19:46:10.656Z,2025-07-04T19:46:10Z,5787185617,56,Right,,,,,,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503869,269,5,1,44,53,3rnbwff9k3b56l8m83rpa3kij,1,8.6,101.4,2025-07-04T19:46:11.376Z,2025-07-04T19:47:25Z,5787185643,56,Back,5787185645,347,,5787185647,233,468,,,,,,,,,,,,,,,,dy5kdca1eobf6mzt3719zfvmd,P. Dudek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503863,468,5,1,44,53,x0vuldayagbmwazqjgbozu0v,0,91.4,-1.4,2025-07-04T19:46:11.376Z,2025-07-04T19:46:15Z,5787185653,233,269,5787185627,56,Right,5787185629,347,,,,,,,,,,,,,,,,,elrnwzbk985f5j49tn9gg9rai,J. Brand,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503875,270,70,1,45,5,3rnbwff9k3b56l8m83rpa3kij,1,0,0,2025-07-04T19:46:23.337Z,2025-07-04T19:46:23Z,5787185685,277,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503885,271,1,1,45,7,3rnbwff9k3b56l8m83rpa3kij,0,7.6,100,2025-07-04T19:46:25.188Z,2025-07-04T19:46:41Z,5787185731,140,32.6,5787185739,1,,5787185735,212,27.5,5787185737,213,5.98,5787185729,56,Back,5787185733,141,89.9,5787185727,107,,,,,3bg4ewc3n4ytybr96lc313ahh,M. Wiankowska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503887,469,1,1,45,8,x0vuldayagbmwazqjgbozu0v,1,65.3,6.8,2025-07-04T19:46:26.263Z,2025-07-05T04:13:30Z,5787560745,155,,5787185753,212,14.6,5787185749,140,75.1,5787185747,56,Center,5787185755,213,0.79,5787185751,141,22.1,,,,,,,2ij21gq2d0xqcyho9t49glkvd,J. Minge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825568879,1015,49,1,45,9,x0vuldayagbmwazqjgbozu0v,1,76.9,23.1,2025-07-04T19:46:27.188Z,2025-07-05T04:13:25Z,,,,,,,,,,,,,,,,,,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503889,470,1,1,45,10,x0vuldayagbmwazqjgbozu0v,1,75.1,22.1,2025-07-04T19:46:28.031Z,2025-07-04T19:46:28Z,5787185759,56,Right,5787185767,213,3.68,5787185765,212,3.3,5787185761,140,72.4,5787185763,141,19.6,5787185771,156,,,,,,,,3uyzu7kyh7oe0ahcu7o22pfit,L. Dallmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825503893,471,43,1,45,11,x0vuldayagbmwazqjgbozu0v,1,0,0,2025-07-04T19:46:29.391Z,2025-07-05T04:13:18Z,5787560913,144,49,,,,,,,,,,,,,,,,,,,,,,eyqhxpni376pocsunribu1jv9,E. Senß,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
