id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,keyPass,qualifier/8/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/11/value,qualifier/13/value,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,assist,qualifier/18/id,qualifier/18/qualifierId,qualifier/19/id,qualifier/19/qualifierId
2825484911,113,45,1,16,0,52rvkys9wse9ip8a181ik4697,0,83.4,24.1,2025-07-04T16:18:37.913Z,2025-07-04T16:30:22Z,5787078339,56,Center,5787078341,286,,5787078395,233,97,,,,,,,,,,,,,,,,yobsx8qzjrdt67z3vbzygd79,K. Asllani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484915,96,49,1,16,0,ar8e9gyeyninjade4u79kapqm,1,15.6,74.2,2025-07-04T16:18:37.993Z,2025-07-04T16:18:38Z,,,,,,,,,,,,,,,,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484919,114,43,1,16,1,52rvkys9wse9ip8a181ik4697,1,0,0,2025-07-04T16:18:38.977Z,2025-07-04T21:17:56Z,5787253219,144,83,5787078437,399,bqbs20rirfi1eh7k7ss4pt0ix,,,,,,,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484931,98,1,1,16,3,ar8e9gyeyninjade4u79kapqm,1,32.8,82.3,2025-07-04T16:18:40.970Z,2025-07-04T16:18:43Z,5787078433,213,1.93,5787078431,212,9.5,5787078427,140,29.6,5787078429,141,95.4,5787078425,56,Back,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484937,99,1,1,16,7,ar8e9gyeyninjade4u79kapqm,0,30.1,95.4,2025-07-04T16:18:45.081Z,2025-07-04T16:22:27Z,5787078473,213,5.94,5787078471,212,48.6,5787078469,141,71.5,5787078465,56,Center,5787078475,1,,5787078463,155,,5787078467,140,73.7,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484939,115,59,1,16,9,52rvkys9wse9ip8a181ik4697,1,21.8,30.4,2025-07-04T16:18:47.186Z,2025-07-04T16:18:47Z,5787078479,56,Back,,,,,,,,,,,,,,,,,,,,,,4wi12cbhl42oh50t3dxkwgct1,J. Falk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484959,116,12,1,16,10,52rvkys9wse9ip8a181ik4697,1,21.8,30.4,2025-07-04T16:18:47.609Z,2025-07-04T16:18:53Z,5787078575,212,20.2,5787078571,140,34.6,5787078569,56,Back,5787078573,141,8.3,5787078577,213,5.44,,,,,,,,,,4wi12cbhl42oh50t3dxkwgct1,J. Falk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484949,100,1,1,16,12,ar8e9gyeyninjade4u79kapqm,0,59.9,87.1,2025-07-04T16:18:49.625Z,2025-07-04T16:18:50Z,5787078527,3,,5787078533,141,75.6,5787078537,213,5.41,5787078531,140,66.1,5787078535,212,10.2,5787078529,56,Center,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485021,124,49,1,16,14,52rvkys9wse9ip8a181ik4697,1,29.1,13.5,2025-07-04T16:18:51.713Z,2025-07-04T16:19:29Z,,,,,,,,,,,,,,,,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484961,117,1,1,16,15,52rvkys9wse9ip8a181ik4697,1,27.9,14.9,2025-07-04T16:18:53.113Z,2025-07-04T16:19:31Z,5787078593,212,4.8,5787078587,56,Back,5787078595,213,5.17,5787078591,141,8.6,5787078589,140,29.9,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484965,118,1,1,16,16,52rvkys9wse9ip8a181ik4697,1,29.8,7.9,2025-07-04T16:18:54.137Z,2025-07-04T16:18:57Z,5787078621,140,28.0,5787078625,212,3.8,5787078627,213,2.09,5787078623,141,12.8,5787078619,56,Back,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484967,119,1,1,16,19,52rvkys9wse9ip8a181ik4697,1,27.2,18.6,2025-07-04T16:18:57.433Z,2025-07-04T16:18:59Z,5787078643,212,7.6,5787078641,141,27.7,5787078645,213,0.95,5787078637,56,Back,5787078639,140,31.4,,,,,,,,,,3qnkvefimj0i4kl78jucipnf9,L. Sembrant,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484969,120,1,1,16,21,52rvkys9wse9ip8a181ik4697,1,33.4,27.4,2025-07-04T16:18:59.241Z,2025-07-04T16:19:00Z,5787078649,56,Back,5787078653,141,9.5,5787078657,213,4.38,5787078655,212,12.9,5787078651,140,29.4,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484971,121,1,1,16,23,52rvkys9wse9ip8a181ik4697,1,29.4,9.5,2025-07-04T16:19:00.681Z,2025-07-04T16:19:03Z,5787078667,212,10.5,5787078663,140,38.9,5787078661,56,Back,5787078665,141,4.9,5787078669,213,5.98,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484987,122,1,1,16,25,52rvkys9wse9ip8a181ik4697,1,40.5,4.3,2025-07-04T16:19:03.146Z,2025-07-04T21:18:48Z,5787078737,140,87.3,5787078745,1,,5787078733,155,,5787078743,213,0.24,5787078735,56,Center,5787078741,212,50.6,5787078739,141,21.9,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825484993,123,1,1,16,29,52rvkys9wse9ip8a181ik4697,1,98.4,30.7,2025-07-04T16:19:06.521Z,2025-07-04T21:19:00Z,5787078763,213,2.02,5787098483,210,15,5787078761,212,9.9,5787078755,56,Center,5787078759,141,43.8,5787078793,195,,5787078757,140,94.3,5787098485,154,,2m6wew2746q1xsoio3703t8t1,J. Rytting Kaneryd,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,
2825485285,137,15,1,16,30,52rvkys9wse9ip8a181ik4697,1,94.5,45.8,2025-07-04T16:19:07.785Z,2025-07-04T21:19:13Z,5787080581,78,,5787080535,20,,5787080591,102,50.0,5787080541,82,,5787253255,16,,5787080605,231,47.7,5787080607,233,101,5787080603,230,99.3,ec1vrqeqni3lmibeazgq62eol,S. Blackstenius,5787253257,100,5787080599,146,95.5,5787080583,29,,5787080597,328,5787080587,55,123,5787080593,103,,,5787080585,154,,5787080413,22,,5787080417,56,,19,Center,5787080601,147,46.6,,,,,
2825484991,101,10,1,16,30,ar8e9gyeyninjade4u79kapqm,1,5.4,53.4,2025-07-04T16:19:07.885Z,2025-07-04T21:19:20Z,5787080335,94,,5787078753,56,Back,5787080611,233,137,,,,,,,,,,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485003,102,1,1,16,32,ar8e9gyeyninjade4u79kapqm,1,6.4,57.2,2025-07-04T16:19:09.944Z,2025-07-04T21:19:31Z,5787078819,213,0.92,5787078811,56,Back,5787078815,141,90.0,5787078817,212,28.0,5787078813,140,22.5,,,,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485005,103,49,1,16,36,ar8e9gyeyninjade4u79kapqm,1,20.1,90.6,2025-07-04T16:19:14.401Z,2025-07-04T16:19:14Z,,,,,,,,,,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485013,104,1,1,16,38,ar8e9gyeyninjade4u79kapqm,1,21.3,91.5,2025-07-04T16:19:15.993Z,2025-07-04T16:19:19Z,5787078871,56,Back,5787078879,141,76.1,5787078883,213,5.52,5787078881,212,15.1,5787078875,140,31.7,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485015,105,1,1,16,42,ar8e9gyeyninjade4u79kapqm,1,29.1,67.9,2025-07-04T16:19:19.849Z,2025-07-04T16:19:24Z,5787078909,1,,5787078905,212,38.1,5787078901,140,32.9,5787078903,141,12.2,5787078899,56,Back,5787078907,213,4.82,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485019,106,1,1,16,46,ar8e9gyeyninjade4u79kapqm,1,36.3,10.1,2025-07-04T16:19:23.961Z,2025-07-04T16:19:26Z,5787078947,140,32.2,5787078945,56,Back,5787078953,213,2.04,5787078949,141,22.7,5787078951,212,9.6,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485035,107,1,1,16,48,ar8e9gyeyninjade4u79kapqm,1,32.3,21.2,2025-07-04T16:19:26.184Z,2025-07-04T16:19:30Z,5787079019,56,Back,5787079027,213,1.85,5787079023,141,37.4,5787079025,212,11.5,5787079021,140,29.3,,,,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485045,108,1,1,16,52,ar8e9gyeyninjade4u79kapqm,1,31.8,41,2025-07-04T16:19:30.216Z,2025-07-04T16:19:33Z,5787079085,140,33.8,5787079089,212,16.5,5787079091,213,1.44,5787079083,56,Back,5787079087,141,65.1,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485057,109,1,1,16,57,ar8e9gyeyninjade4u79kapqm,1,33.7,69.9,2025-07-04T16:19:35.065Z,2025-07-04T16:19:39Z,5787079147,56,Back,5787079149,140,28.6,5787079153,212,14.2,5787079151,141,50.6,5787079155,213,4.32,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485069,110,1,1,17,2,ar8e9gyeyninjade4u79kapqm,1,32,55.4,2025-07-04T16:19:39.528Z,2025-07-04T16:19:44Z,5787079217,213,1.32,5787079213,141,93.9,5787079209,56,Back,5787079211,140,38.3,5787079215,212,27.0,5787079207,155,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485073,111,1,1,17,7,ar8e9gyeyninjade4u79kapqm,1,32.1,94.8,2025-07-04T16:19:44.905Z,2025-07-04T16:19:47Z,5787079229,213,4.19,5787079227,212,18.8,5787079223,140,23.1,5787079225,141,70.9,5787079221,56,Back,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485077,112,1,1,17,10,ar8e9gyeyninjade4u79kapqm,1,23.6,70.2,2025-07-04T16:19:47.528Z,2025-07-04T16:19:52Z,5787079255,141,22.1,5787079261,1,,5787079259,213,4.88,5787079253,140,28.8,5787079257,212,33.2,5787079251,56,Back,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485087,113,1,1,17,14,ar8e9gyeyninjade4u79kapqm,0,31.3,14.4,2025-07-04T16:19:52.456Z,2025-07-04T16:19:57Z,5787079315,141,12.2,5787079309,155,,5787079319,213,6.26,5787079311,56,Right,5787079313,140,100.0,5787079321,1,,5787079317,212,73.1,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485101,114,5,1,17,19,ar8e9gyeyninjade4u79kapqm,0,101,15.4,2025-07-04T16:19:57.135Z,2025-07-04T16:22:29Z,5787079357,346,,5787079701,233,125,5787079355,56,Right,,,,,,,,,,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485103,125,5,1,17,19,52rvkys9wse9ip8a181ik4697,1,-1,84.6,2025-07-04T16:19:57.135Z,2025-07-04T16:22:29Z,5787079697,233,114,5787079361,346,,5787079359,56,Back,,,,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485137,126,1,1,17,53,52rvkys9wse9ip8a181ik4697,0,4.4,60,2025-07-04T16:20:30.865Z,2025-07-04T21:20:31Z,5787079525,141,77.2,5787079529,213,0.22,5787079519,124,,5787079523,140,53.4,5787253341,189,,5787079527,212,52.8,5787079521,56,Center,5787079531,1,,4wi12cbhl42oh50t3dxkwgct1,J. Falk,5787079533,74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485141,115,1,1,17,57,ar8e9gyeyninjade4u79kapqm,0,43,21.3,2025-07-04T16:20:34.745Z,2025-07-04T21:20:38Z,5787079547,3,,5787079555,212,14.1,5787079551,140,54.6,5787079549,56,Right,5787079553,141,10.9,5787079557,213,5.76,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485143,127,61,1,17,58,52rvkys9wse9ip8a181ik4697,0,39.2,93,2025-07-04T16:20:36.009Z,2025-07-04T16:20:42Z,5787079561,56,Back,,,,,,,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485149,116,61,1,17,58,ar8e9gyeyninjade4u79kapqm,0,51.9,11.9,2025-07-04T16:20:36.368Z,2025-07-04T21:20:56Z,5787079607,56,Right,,,,,,,,,,,,,,,,,,,,,,5xeqrq3iczzork08c28rmx3ah,J. Thomsen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485151,128,1,1,17,59,52rvkys9wse9ip8a181ik4697,0,41.2,93.2,2025-07-04T16:20:37.081Z,2025-07-04T16:20:38Z,5787079609,157,,5787079615,141,100.0,5787079619,213,0.33,5787079611,56,Left,5787079617,212,17.2,5787079621,1,,5787079613,140,56.7,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485161,117,5,1,18,0,ar8e9gyeyninjade4u79kapqm,1,43.8,-1.4,2025-07-04T16:20:38.135Z,2025-07-04T16:20:43Z,5787079653,347,,5787079651,56,Back,5787079661,233,129,,,,,,,,,,,,,,,,24i5v2hlbeen8brcaa79oqjft,S. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485153,129,5,1,18,0,52rvkys9wse9ip8a181ik4697,0,56.2,101.4,2025-07-04T16:20:38.135Z,2025-07-04T16:20:43Z,5787079625,347,,5787079623,56,Left,5787079675,233,117,,,,,,,,,,,,,,,,8iu9bdow1xgzswzl78cbioyxh,J. Zigiotti Olme,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485187,118,1,1,18,10,ar8e9gyeyninjade4u79kapqm,1,44.6,0,2025-07-04T16:20:47.552Z,2025-07-04T16:25:34Z,5787079789,1,,5787082455,189,,5787079777,107,,5787079785,212,26.1,5787079779,56,Right,5787079787,213,0.15,5787079783,141,4.3,5787079781,140,69.2,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485633,150,61,1,18,12,ar8e9gyeyninjade4u79kapqm,1,64.8,3.3,2025-07-04T16:20:50.166Z,2025-07-04T16:25:33Z,5787082635,189,,5787082619,56,Right,,,,,,,,,,,,,,,,,,,3jdjaxxmie7gxyn1lhkh9p2ad,A. Vangsgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485183,130,61,1,18,17,52rvkys9wse9ip8a181ik4697,1,23.7,95.7,2025-07-04T16:20:55.193Z,2025-07-04T17:04:24Z,5787079771,56,Back,5787098181,189,,,,,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485193,119,5,1,18,18,ar8e9gyeyninjade4u79kapqm,1,72.4,-1.6,2025-07-04T16:20:55.881Z,2025-07-04T16:22:30Z,5787079839,233,131,5787079837,347,,5787079835,56,Right,,,,,,,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485189,131,5,1,18,18,52rvkys9wse9ip8a181ik4697,0,27.6,101.6,2025-07-04T16:20:55.881Z,2025-07-04T16:22:30Z,5787079795,56,Back,5787079797,347,,5787079843,233,119,,,,,,,,,,,,,,,,tjj9bi5fxsbn2xtdprqsaswl,J. Andersson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485195,120,1,1,18,21,ar8e9gyeyninjade4u79kapqm,1,71,0,2025-07-04T16:20:59Z,2025-07-04T16:21:00Z,5787079859,212,15.9,5787079855,140,58.2,5787079861,213,2.58,5787079853,56,Right,5787079857,141,10.9,5787079851,107,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485207,121,1,1,18,23,ar8e9gyeyninjade4u79kapqm,1,58.2,10.9,2025-07-04T16:21:00.712Z,2025-07-04T16:21:03Z,5787079899,141,4.6,5787079895,56,Right,5787079901,212,8.0,5787079903,213,5.72,5787079897,140,64.6,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485209,122,1,1,18,26,ar8e9gyeyninjade4u79kapqm,1,63.9,2.5,2025-07-04T16:21:03.592Z,2025-07-04T16:21:06Z,5787079929,212,20.6,5787079931,213,2.94,5787079927,141,8.6,5787079923,56,Back,5787079925,140,44.7,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485213,123,1,1,18,28,ar8e9gyeyninjade4u79kapqm,1,46.9,6.4,2025-07-04T16:21:06.200Z,2025-07-04T16:21:08Z,5787079947,212,19.6,5787079943,140,43.0,5787079941,56,Back,5787079945,141,34.6,5787079949,213,1.78,,,,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485215,124,1,1,18,31,ar8e9gyeyninjade4u79kapqm,1,42.9,40,2025-07-04T16:21:09.400Z,2025-07-04T16:21:12Z,5787079967,213,1.50,5787079963,141,64.8,5787079961,140,44.0,5787079965,212,16.9,5787079959,56,Back,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485221,125,1,1,18,35,ar8e9gyeyninjade4u79kapqm,1,44.3,61.7,2025-07-04T16:21:12.584Z,2025-07-04T16:21:15Z,5787079995,56,Back,5787079999,141,37.9,5787080001,212,17.4,5787079997,140,38.1,5787080003,213,4.33,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485223,126,1,1,18,38,ar8e9gyeyninjade4u79kapqm,0,41.7,40.3,2025-07-04T16:21:15.512Z,2025-07-04T16:21:18Z,5787080015,141,100.0,5787080009,196,,5787080019,213,0.96,5787080021,1,,5787080013,140,69.4,5787080017,212,51.1,5787080011,56,Left,5787080007,155,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485225,127,5,1,18,40,ar8e9gyeyninjade4u79kapqm,0,71.8,101.4,2025-07-04T16:21:18.085Z,2025-07-04T16:21:25Z,5787080025,347,,5787080023,56,Left,5787080085,233,132,,,,,,,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485231,132,5,1,18,40,52rvkys9wse9ip8a181ik4697,1,28.2,-1.4,2025-07-04T16:21:18.085Z,2025-07-04T16:22:30Z,5787080077,347,,5787080075,56,Back,5787080079,233,127,,,,,,,,,,,,,,,,f135tye7finbsv8p0fqr8bi6t,M. Janogy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485233,133,1,1,18,52,52rvkys9wse9ip8a181ik4697,1,27.6,0,2025-07-04T16:21:30.121Z,2025-07-04T16:21:31Z,5787080103,140,27.2,5787080107,212,7.0,5787080101,56,Back,5787080105,141,8.3,5787080099,107,,5787080109,213,1.63,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485235,134,1,1,18,54,52rvkys9wse9ip8a181ik4697,1,28.7,8.6,2025-07-04T16:21:31.625Z,2025-07-04T16:22:08Z,5787080145,140,31.0,5787080151,213,5.38,5787080149,212,3.9,5787080143,56,Back,5787080147,141,4.1,,,,,,,,,,3ddo1m631pf9ruzzpaujs9gph,F. Angeldahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485239,135,3,1,18,57,52rvkys9wse9ip8a181ik4697,0,33.6,3.9,2025-07-04T16:21:34.551Z,2025-07-04T21:22:41Z,5787253777,465,,5787080161,56,Back,5787080169,233,128,5787080173,286,,,,,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485237,128,7,1,18,57,ar8e9gyeyninjade4u79kapqm,0,66.4,96.1,2025-07-04T16:21:34.552Z,2025-07-04T21:22:45Z,5787080779,285,,5787080165,233,135,5787253783,385,,5787080157,56,Left,,,,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485245,136,61,1,18,59,52rvkys9wse9ip8a181ik4697,1,31,4.1,2025-07-04T16:21:36.475Z,2025-07-04T16:21:36Z,5787080193,56,Back,,,,,,,,,,,,,,,,,,,,,,auyj06nha2syoygo7prfadobu,H. Lundkvist,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485243,129,49,1,18,59,ar8e9gyeyninjade4u79kapqm,1,62.5,95.1,2025-07-04T16:21:36.961Z,2025-07-04T16:22:13Z,,,,,,,,,,,,,,,,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485249,130,1,1,18,59,ar8e9gyeyninjade4u79kapqm,1,63.5,92.8,2025-07-04T16:21:37.104Z,2025-07-04T16:22:14Z,5787080213,141,74.4,5787080217,213,4.57,5787080211,140,61.8,5787080215,212,12.6,5787080209,56,Center,,,,,,,,,,dz9ye5g98flhuscti7l8nillh,P. Harder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485255,131,1,1,19,2,ar8e9gyeyninjade4u79kapqm,1,59.5,64.8,2025-07-04T16:21:39.496Z,2025-07-04T16:21:42Z,5787080243,141,31.8,5787080247,213,4.60,5787080245,212,22.6,5787080241,140,57.0,5787080239,56,Center,,,,,,,,,,bqbs20rirfi1eh7k7ss4pt0ix,K. Holmgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485259,132,1,1,19,4,ar8e9gyeyninjade4u79kapqm,1,55.1,30.7,2025-07-04T16:21:42.472Z,2025-07-04T16:21:45Z,5787080263,213,2.67,5787080261,212,13.3,5787080255,56,Back,5787080259,141,39.5,5787080257,140,43.8,,,,,,,,,,7q0ltszzjzk7nlvvxjbagmggl,F. Thøgersen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485261,133,1,1,19,7,ar8e9gyeyninjade4u79kapqm,1,43.9,40.3,2025-07-04T16:21:45.016Z,2025-07-04T16:21:46Z,5787080267,56,Back,5787080273,212,14.5,5787080275,213,1.78,5787080271,141,61.2,5787080269,140,41.0,,,,,,,,,,3l43a8j1f8cu0vrzltw1l99ex,E. Færge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485267,134,1,1,19,8,ar8e9gyeyninjade4u79kapqm,1,41,60.8,2025-07-04T16:21:46.312Z,2025-07-04T16:21:48Z,5787080297,140,45.7,5787080299,141,76.4,5787080301,212,11.7,5787080303,213,1.14,5787080295,56,Back,,,,,,,,,,1zl0fud1b9m596b1pieykfob9,S. Ballisager,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485277,135,1,1,19,11,ar8e9gyeyninjade4u79kapqm,1,45.1,76.7,2025-07-04T16:21:48.728Z,2025-07-04T16:21:50Z,5787080361,213,5.61,5787080355,140,55.8,5787080359,212,14.4,5787080357,141,63.4,5787080353,56,Center,,,,,,,,,,8kmne7pn10uwqe6g1kc4w69cl,K. Veje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825485295,136,1,1,19,13,ar8e9gyeyninjade4u79kapqm,1,57.7,59.9,2025-07-04T16:21:50.792Z,2025-07-04T21:23:30Z,5787080427,56,Right,5787080433,212,30.2,5787080429,140,67.0,5787080435,213,5.04,5787080431,141,17.8,,,,,,,,,,8rt7o6te5ltvzz2srt8kpu2g9,E. Snerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
