id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/11/id,qualifier/11/qualifierId,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/15/id,qualifier/15/qualifierId,qualifier/15/value,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/11/value,qualifier/8/value,qualifier/10/value,qualifier/14/value,qualifier/16/value,assist
2825435413,410,49,2,48,13,drt9red7q1dqqkq510znzyr0q,1,30.3,5.9,2025-07-03T17:09:02.110Z,2025-07-03T17:09:02Z,,,,,,,,,,,,,,,,,,,,,,,,,89i2d3xhikw15pkpmbz9iyhd6,J. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435415,411,1,2,48,17,drt9red7q1dqqkq510znzyr0q,1,41.2,11.3,2025-07-03T17:09:05.630Z,2025-07-03T17:09:08Z,5786795769,56,Center,5786795771,140,53.7,5786795777,213,0.83,5786795773,141,32.2,5786795775,212,19.3,,,,,,,,,,89i2d3xhikw15pkpmbz9iyhd6,J. Janssens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435417,412,1,2,48,20,drt9red7q1dqqkq510znzyr0q,1,54.2,35.7,2025-07-03T17:09:08.399Z,2025-07-03T17:09:11Z,5786795787,212,18.3,5786795789,213,0.98,5786795783,140,63.9,5786795785,141,58.1,5786795781,56,Center,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435419,413,1,2,48,23,drt9red7q1dqqkq510znzyr0q,1,74,62,2025-07-03T17:09:11.519Z,2025-07-03T17:09:14Z,5786795801,213,0.37,5786795799,212,22.4,5786795795,140,93.9,5786795793,56,Center,5786795797,141,73.9,,,,,,,,,,9cmaj96tmze645o322ywm44b9,M. Toloba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435421,414,1,2,48,26,drt9red7q1dqqkq510znzyr0q,0,94,74.5,2025-07-03T17:09:14.574Z,2025-07-03T19:38:51Z,5786795805,2,,5786822913,72,,5786822909,225,,5786822911,386,,5786795817,213,4.69,5786795813,141,67.9,5786795815,212,4.5,5786795809,56,Center,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,5786795811,140,,,,,,,,,,,,,,,,,,,,,,,,93.9,,,,
2825435423,360,61,2,48,27,c072llfz8v0kxjb0y9243dftx,1,5.4,27.5,2025-07-03T17:09:15.320Z,2025-07-03T17:09:20Z,5786795819,56,Back,,,,,,,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435427,361,6,2,48,28,c072llfz8v0kxjb0y9243dftx,0,1.7,32,2025-07-03T17:09:16.486Z,2025-07-03T19:39:01Z,5786795827,73,,5786795825,56,Back,5786795833,233,415,,,,,,,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435425,415,6,2,48,28,drt9red7q1dqqkq510znzyr0q,1,98.3,68,2025-07-03T17:09:16.486Z,2025-07-03T17:09:24Z,5786795829,233,361,5786795821,56,Center,5786795823,73,,,,,,,,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435429,416,1,2,49,2,drt9red7q1dqqkq510znzyr0q,1,99.5,99.5,2025-07-03T17:09:51.006Z,2025-07-03T17:09:54Z,5786795847,140,86.6,5786795851,212,13.8,5786795853,213,3.34,5786795845,56,Left,5786795843,6,,5786795849,141,95.4,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435433,417,1,2,49,5,drt9red7q1dqqkq510znzyr0q,1,86.8,95.4,2025-07-03T17:09:53.421Z,2025-07-03T17:09:57Z,5786795865,56,Left,5786795869,141,84.8,5786795867,140,74.6,5786795873,213,3.65,5786795871,212,14.7,,,,,,,,,,4romd36cs1jyqw2vocjkm882x,J. Teulings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435437,362,4,2,49,6,c072llfz8v0kxjb0y9243dftx,1,3,66.8,2025-07-03T17:09:55.119Z,2025-07-03T19:39:27Z,5786797089,233,419,5786797077,285,,5786795903,56,Back,5786798035,294,,5786797071,13,,5786797073,152,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435447,419,4,2,49,6,drt9red7q1dqqkq510znzyr0q,0,97,33.2,2025-07-03T17:09:55.120Z,2025-07-03T19:39:30Z,5786797081,13,,5786797093,233,362,5786797083,152,,5786798089,294,,5786795967,56,Center,5786797087,286,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435435,418,43,2,49,7,drt9red7q1dqqkq510znzyr0q,1,0,0,2025-07-03T17:09:55.694Z,2025-07-03T19:39:24Z,5786795899,1,0,5786823111,20,0,5786795889,56,Center,5786823109,223,0,5786795891,140,90.7,5786795885,2,0,5786795893,141,36.8,5786795895,212,32.7,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,5786795887,155,5786823231,144,1,5786795897,213,,,,,,,,,,,,,,,,,,,0,5.26,,,
2825435439,363,1,2,49,33,c072llfz8v0kxjb0y9243dftx,1,4.8,59.2,2025-07-03T17:10:22.192Z,2025-07-03T17:17:12Z,5786795913,56,Back,5786795915,140,14.2,5786797141,152,,5786797139,5,,5786795921,213,0.70,5786795919,212,12.9,5786795917,141,71.5,5786795927,189,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435441,364,1,2,49,37,c072llfz8v0kxjb0y9243dftx,1,13.8,67.1,2025-07-03T17:10:25.650Z,2025-07-03T17:10:28Z,5786795939,213,5.00,5786795941,1,,5786795933,140,23.1,5786795935,141,18.0,5786795931,56,Back,5786795929,155,,5786795937,212,34.8,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435443,365,1,2,49,40,c072llfz8v0kxjb0y9243dftx,1,24.2,12.4,2025-07-03T17:10:28.472Z,2025-07-03T17:10:30Z,5786795949,141,3.5,5786795945,56,Back,5786795953,213,5.25,5786795951,212,7.0,5786795947,140,27.6,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435445,366,1,2,49,42,c072llfz8v0kxjb0y9243dftx,0,27.5,3.5,2025-07-03T17:10:30.768Z,2025-07-03T17:10:31Z,5786795959,140,33.0,5786795965,213,0.09,5786795963,212,5.8,5786795961,141,4.3,5786795957,56,Back,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435449,420,49,2,49,44,drt9red7q1dqqkq510znzyr0q,1,72.2,93.9,2025-07-03T17:10:32.855Z,2025-07-03T17:10:33Z,,,,,,,,,,,,,,,,,,,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435451,421,1,2,49,44,drt9red7q1dqqkq510znzyr0q,1,72.2,93.9,2025-07-03T17:10:32.941Z,2025-07-03T17:10:33Z,5786795979,56,Left,5786795987,213,5.01,5786795983,141,82.7,5786795985,212,8.0,5786795981,140,74.4,,,,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435453,422,1,2,49,45,drt9red7q1dqqkq510znzyr0q,1,74.4,82.7,2025-07-03T17:10:33.685Z,2025-07-03T17:10:35Z,5786795999,213,2.49,5786795995,141,92.1,5786795993,140,66.5,5786795991,56,Left,5786795997,212,10.5,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435455,423,1,2,49,46,drt9red7q1dqqkq510znzyr0q,1,67.2,92.3,2025-07-03T17:10:35.014Z,2025-07-03T17:10:36Z,5786796009,212,7.6,5786796011,213,0.36,5786796003,56,Left,5786796005,140,74.0,5786796007,141,96.3,,,,,,,,,,9cmaj96tmze645o322ywm44b9,M. Toloba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435457,424,1,2,49,48,drt9red7q1dqqkq510znzyr0q,1,73.8,96.5,2025-07-03T17:10:36.301Z,2025-07-03T17:10:41Z,5786796021,140,88.9,5786796019,56,Left,5786796027,213,6.06,5786796023,141,91.2,5786796025,212,16.3,,,,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435459,425,3,2,49,53,drt9red7q1dqqkq510znzyr0q,0,91.6,84.2,2025-07-03T17:10:41.382Z,2025-07-03T19:40:42Z,5786796031,56,Left,5786823903,465,,5786796033,286,,5786796045,233,367,,,,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435461,367,7,2,49,53,c072llfz8v0kxjb0y9243dftx,0,8.4,15.8,2025-07-03T17:10:41.383Z,2025-07-03T19:40:45Z,5786796039,233,425,5786823985,385,,5786796035,56,Back,5786796037,285,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435463,426,3,2,49,56,drt9red7q1dqqkq510znzyr0q,0,89.8,90.6,2025-07-03T17:10:45.277Z,2025-07-03T19:40:50Z,5786796063,233,368,5786796047,56,Left,5786824017,465,,5786796049,286,,,,,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435465,368,7,2,49,56,c072llfz8v0kxjb0y9243dftx,1,10.2,9.4,2025-07-03T17:10:45.278Z,2025-07-03T19:40:53Z,5786796055,285,,5786796053,56,Back,5786796057,233,426,5786796051,167,,5786824019,385,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435467,369,5,2,49,58,c072llfz8v0kxjb0y9243dftx,0,15.5,-0.7,2025-07-03T17:10:46.816Z,2025-07-03T17:11:33Z,5786796067,347,,5786796065,56,Back,5786796079,233,427,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435469,427,5,2,49,58,drt9red7q1dqqkq510znzyr0q,1,84.5,100.7,2025-07-03T17:10:46.816Z,2025-07-03T17:11:33Z,5786796071,56,Left,5786796073,347,,5786796075,233,369,,,,,,,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435471,428,1,2,50,6,drt9red7q1dqqkq510znzyr0q,1,87.2,100,2025-07-03T17:10:54.685Z,2025-07-03T17:10:55Z,5786796089,141,93.8,5786796093,213,5.49,5786796083,107,,5786796085,56,Left,5786796091,212,7.0,5786796087,140,91.9,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435473,429,1,2,50,7,drt9red7q1dqqkq510znzyr0q,1,91.9,93.8,2025-07-03T17:10:55.462Z,2025-07-03T17:10:57Z,5786796099,140,88.3,5786796101,141,96.8,5786796103,212,4.3,5786796105,213,2.65,5786796097,56,Left,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435475,430,1,2,50,9,drt9red7q1dqqkq510znzyr0q,0,84.9,96.3,2025-07-03T17:10:57.405Z,2025-07-03T17:10:59Z,5786796113,140,74.6,5786796115,141,75.4,5786796117,212,17.9,5786796111,56,Center,5786796119,213,4.06,,,,,,,,,,d2z2t9hs57x5h650mw22yieol,L. Deloose,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435477,370,49,2,50,11,c072llfz8v0kxjb0y9243dftx,1,25.9,25.5,2025-07-03T17:10:59.608Z,2025-07-03T17:10:59Z,,,,,,,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435479,371,1,2,50,11,c072llfz8v0kxjb0y9243dftx,1,25.9,25.5,2025-07-03T17:10:59.758Z,2025-07-03T17:11:00Z,5786796129,213,3.55,5786796121,56,Back,5786796125,141,22.6,5786796123,140,21.5,5786796127,212,5.0,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435481,372,1,2,50,12,c072llfz8v0kxjb0y9243dftx,1,21.7,21.4,2025-07-03T17:11:00.849Z,2025-07-03T17:12:04Z,5786796133,56,Back,5786796135,140,27.4,5786796137,141,5.7,5786796139,212,12.2,5786796141,213,5.22,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435483,373,1,2,50,16,c072llfz8v0kxjb0y9243dftx,1,19.4,6.7,2025-07-03T17:11:04.689Z,2025-07-03T17:11:07Z,5786796149,141,7.3,5786796145,56,Back,5786796153,213,3.09,5786796151,212,7.3,5786796147,140,12.5,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435485,374,50,2,50,18,c072llfz8v0kxjb0y9243dftx,1,16.5,6.6,2025-07-03T17:11:06.976Z,2025-07-03T21:01:21Z,5786796159,285,,5786857177,233,431,5786796157,56,Back,,,,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435493,431,7,2,50,18,drt9red7q1dqqkq510znzyr0q,0,83.5,93.4,2025-07-03T17:11:06.977Z,2025-07-03T21:01:21Z,5786824235,385,,5786796177,56,Left,5786796179,286,,5786857173,233,374,,,,,,,,,,,,,4u9olqnk9orietagu35v6s355,S. Kees,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435495,432,4,2,50,19,drt9red7q1dqqkq510znzyr0q,1,87.9,87.8,2025-07-03T17:11:07.671Z,2025-07-03T19:41:51Z,5786796181,13,,5786796183,56,Left,5786796185,152,,5786796191,233,376,5786796189,286,,5786796187,265,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435489,376,4,2,50,19,c072llfz8v0kxjb0y9243dftx,0,12.1,12.2,2025-07-03T17:11:07.672Z,2025-07-03T19:41:54Z,5786796165,13,,5786796169,152,,5786796167,56,Back,5786796171,265,,5786796197,233,432,5786796395,55,377,5786796173,285,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435487,375,43,2,50,19,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:11:08.056Z,2025-07-03T19:41:49Z,5786796213,399,5rzau8le6m0zzack6pdapptgq,5786824365,144,83,,,,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435491,377,17,2,50,26,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:11:14.888Z,2025-07-03T17:13:19Z,5786796391,55,376,5786796207,31,,5786796209,392,,5786796211,13,243,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435497,433,1,2,51,35,drt9red7q1dqqkq510znzyr0q,0,86.6,86.2,2025-07-03T17:12:24.109Z,2025-07-03T19:42:27Z,5786796243,56,Center,5786824777,345,,5786796239,155,,5786796241,152,,5786796235,2,,5786796247,141,35.1,5786796245,140,100.0,5786796249,212,38.1,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,5786824753,20,5786824751,223,,5786796237,5,5786796251,213,5786796253,1,,,,,,,,,,,,,,5.13,,,,,
2825435499,378,5,2,51,36,c072llfz8v0kxjb0y9243dftx,1,-1.2,63.3,2025-07-03T17:12:24.792Z,2025-07-03T17:14:43Z,5786796319,233,434,5786796257,346,,5786796255,56,Back,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435507,434,5,2,51,36,drt9red7q1dqqkq510znzyr0q,0,101.2,36.7,2025-07-03T17:12:24.792Z,2025-07-03T17:14:43Z,5786796323,233,378,5786796317,346,,5786796315,56,Center,,,,,,,,,,,,,,,,6nttp222bjmjbgol4xgck8yj9,T. Wullaert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435501,379,1,2,51,55,c072llfz8v0kxjb0y9243dftx,1,5.5,56.5,2025-07-03T17:12:43.335Z,2025-07-03T17:12:47Z,5786796275,56,Back,5786796273,124,,5786796287,237,,5786796279,141,13.6,5786796277,140,15.8,5786796281,212,31.1,5786796283,213,5.07,,,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435503,380,1,2,51,59,c072llfz8v0kxjb0y9243dftx,1,16.7,16.1,2025-07-03T17:12:47.776Z,2025-07-03T17:12:50Z,5786796293,140,14.5,5786796301,1,,5786796295,141,71.2,5786796291,56,Back,5786796289,155,,5786796299,213,1.63,5786796297,212,37.5,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435505,381,4,2,52,8,c072llfz8v0kxjb0y9243dftx,1,18.5,68.1,2025-07-03T17:12:56.584Z,2025-07-03T17:14:52Z,5786796309,152,,5786796311,265,,5786796313,285,,5786796337,233,435,5786796305,13,,5786796307,56,Back,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435509,435,4,2,52,8,drt9red7q1dqqkq510znzyr0q,0,81.5,31.9,2025-07-03T17:12:56.585Z,2025-07-03T17:14:53Z,5786796331,152,,5786796327,13,,5786796333,265,,5786796335,286,,5786796341,233,381,5786796329,56,Center,,,,,,,4romd36cs1jyqw2vocjkm882x,J. Teulings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435511,382,18,2,52,33,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:13:21.408Z,2025-07-03T17:14:19Z,5786796401,42,,5786796403,44,Defender,5786796405,59,3,5786796425,55,383,,,,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435513,383,19,2,52,33,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:13:21.409Z,2025-07-03T17:14:19Z,5786796421,55,382,5786796419,44,Midfielder,5786796413,59,2,5786796415,292,5,5786796411,145,2,5786796407,42,,5786796417,293,2,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435515,384,18,2,52,59,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:13:47.480Z,2025-07-03T19:44:04Z,5786796433,44,Midfielder,5786796435,59,6,5786796455,55,385,5786796431,42,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435517,385,19,2,52,59,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-03T17:13:47.481Z,2025-07-03T19:44:05Z,5786796451,55,384,5786796437,42,,5786796447,293,3,5786796449,44,Midfielder,5786796443,59,20,5786796445,292,7,5786796441,145,11,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435519,386,1,2,53,9,c072llfz8v0kxjb0y9243dftx,1,18.7,67.3,2025-07-03T17:13:57.960Z,2025-07-03T19:44:20Z,5786796477,212,16.3,5786796469,152,,5786796467,5,,5786796479,213,0.84,5786796473,140,29.1,5786796475,141,85.1,5786796471,56,Back,5786825867,189,,6cazgi9vrmiy7pj7mspkmrnbp,L. Giuliani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435521,387,1,2,53,11,c072llfz8v0kxjb0y9243dftx,1,29.1,85.1,2025-07-03T17:13:59.599Z,2025-07-03T17:14:00Z,5786796489,212,12.7,5786796487,141,96.8,5786796491,213,0.68,5786796483,56,Back,5786796485,140,38.5,,,,,,,,,,19cmbo4cc9cgh10wgotg3s0k5,E. Linari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435523,388,1,2,53,12,c072llfz8v0kxjb0y9243dftx,1,38.5,96.8,2025-07-03T17:14:00.872Z,2025-07-03T17:14:03Z,5786796501,212,12.6,5786796499,141,78.8,5786796503,213,4.94,5786796495,56,Back,5786796497,140,41.2,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435525,389,1,2,53,15,c072llfz8v0kxjb0y9243dftx,1,43.3,79.6,2025-07-03T17:14:03.303Z,2025-07-03T17:14:04Z,5786796507,56,Left,5786796513,212,24.9,5786796515,213,0.43,5786796511,141,94.7,5786796509,140,64.9,,,,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435527,390,1,2,53,16,c072llfz8v0kxjb0y9243dftx,0,64.9,94.7,2025-07-03T17:14:04.407Z,2025-07-03T17:14:05Z,5786796525,212,9.7,5786796523,141,80.5,5786796527,213,4.79,5786796521,140,65.6,5786796519,56,Left,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435529,436,49,2,53,18,drt9red7q1dqqkq510znzyr0q,1,38,20.1,2025-07-03T17:14:06.300Z,2025-07-03T17:14:06Z,,,,,,,,,,,,,,,,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435531,437,1,2,53,19,drt9red7q1dqqkq510znzyr0q,1,38,20,2025-07-03T17:14:07.876Z,2025-07-03T17:14:11Z,5786796535,212,25.4,5786796533,141,42.2,5786796537,213,0.64,5786796531,140,57.5,5786796529,56,Center,,,,,,,,,,1o571356wx95l3qbpbe00o991,J. Vanhaevermaet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435533,438,1,2,53,23,drt9red7q1dqqkq510znzyr0q,0,61.9,47.5,2025-07-03T17:14:11.428Z,2025-07-03T17:14:15Z,5786796543,140,70.7,5786796545,141,85.7,5786796547,212,27.6,5786796541,56,Left,5786796549,213,1.23,,,,,,,,,,5rzau8le6m0zzack6pdapptgq,H. Eurlings,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435535,391,49,2,53,27,c072llfz8v0kxjb0y9243dftx,1,24.4,3.2,2025-07-03T17:14:15.673Z,2025-07-03T17:14:15Z,,,,,,,,,,,,,,,,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435537,392,1,2,53,28,c072llfz8v0kxjb0y9243dftx,1,25.5,4.8,2025-07-03T17:14:17.272Z,2025-07-03T17:14:20Z,5786796559,213,2.06,5786796557,212,12.4,5786796553,140,20.0,5786796555,141,20.9,5786796551,56,Back,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435539,393,1,2,53,32,c072llfz8v0kxjb0y9243dftx,1,20,20.9,2025-07-03T17:14:20.576Z,2025-07-03T17:14:22Z,5786796575,56,Right,5786796573,157,,5786796579,141,17.6,5786796577,140,63.8,5786796581,212,46.0,5786796583,213,6.23,5786796585,1,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435543,394,1,2,53,34,c072llfz8v0kxjb0y9243dftx,1,62.6,18.5,2025-07-03T17:14:22.407Z,2025-07-03T17:14:26Z,5786796601,56,Right,5786796605,141,3.7,5786796603,140,59.6,5786796607,212,10.5,5786796609,213,4.41,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435545,395,1,2,53,37,c072llfz8v0kxjb0y9243dftx,1,59.6,3.7,2025-07-03T17:14:26.103Z,2025-07-03T17:14:32Z,5786796621,213,1.84,5786796619,212,19.1,5786796615,140,54.7,5786796613,56,Center,5786796617,141,30.7,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435547,396,1,2,53,43,c072llfz8v0kxjb0y9243dftx,1,54.7,30.7,2025-07-03T17:14:32.031Z,2025-07-03T17:14:37Z,5786796627,56,Right,5786796631,141,3.2,5786796637,1,,5786796635,213,5.69,5786796633,212,33.7,5786796629,140,81.4,,,,,,,978grivb05fx65k9zg3g0czxl,G. Greggi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435549,397,1,2,53,48,c072llfz8v0kxjb0y9243dftx,1,81.4,3.2,2025-07-03T17:14:36.992Z,2025-07-03T17:14:41Z,5786796649,213,1.46,5786796645,141,30.5,5786796643,140,83.3,5786796647,212,18.7,5786796641,56,Center,,,,,,,,,,23l4wxjftfctry8qgxh71zhm1,E. Oliviero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825435551,398,1,2,53,53,c072llfz8v0kxjb0y9243dftx,1,83.3,30.4,2025-07-03T17:14:41.463Z,2025-07-03T17:14:45Z,5786796655,56,Right,5786796659,141,7.8,5786796657,140,89.7,5786796661,212,16.8,5786796663,213,5.12,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
