id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,qualifier/8/id,qualifier/8/qualifierId,qualifier/8/value,qualifier/9/id,qualifier/9/qualifierId,qualifier/9/value,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/12/value,keyPass,qualifier/13/id,qualifier/13/qualifierId,qualifier/13/value,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/17/id,qualifier/17/qualifierId,qualifier/18/id,qualifier/18/qualifierId,assist,qualifier/15/value,qualifier/16/value
2826152107,106,1,1,12,18,c072llfz8v0kxjb0y9243dftx,0,64.5,7.3,2025-07-07T19:13:04.054Z,2025-07-07T19:13:05Z,5790809611,140,68.2,5790809615,212,14.3,5790809617,213,1.30,5790809613,141,27.6,5790809609,56,Center,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152111,110,49,1,12,20,27z7xb0913v9ktnlazdhlspja,1,33.4,70.5,2025-07-07T19:13:06.025Z,2025-07-07T19:13:06Z,,,,,,,,,,,,,,,,,,,,,,,,,bzcupszwezr2tzjpytyv2fka2,Kika Nazareth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152125,111,1,1,12,23,27z7xb0913v9ktnlazdhlspja,1,32.4,69.1,2025-07-07T19:13:09.241Z,2025-07-07T19:13:11Z,5790809705,140,29.4,5790809707,141,65.4,5790809709,212,4.0,5790809703,56,Back,5790809711,213,3.82,,,,,,,,,,bzcupszwezr2tzjpytyv2fka2,Kika Nazareth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152135,112,1,1,12,25,27z7xb0913v9ktnlazdhlspja,1,29.6,65.2,2025-07-07T19:13:11.506Z,2025-07-07T19:13:13Z,5790809761,56,Back,5790809765,141,94.4,5790809767,212,21.1,5790809769,213,1.23,5790809763,140,36.4,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152143,113,1,1,12,27,27z7xb0913v9ktnlazdhlspja,1,36.3,93.3,2025-07-07T19:13:13.537Z,2025-07-07T19:13:16Z,5790809809,212,18.0,5790809807,141,73.6,5790809811,213,3.98,5790809803,56,Back,5790809805,140,24.9,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152149,114,1,1,12,29,27z7xb0913v9ktnlazdhlspja,1,25.6,75,2025-07-07T19:13:15.953Z,2025-07-07T19:13:20Z,5790809851,141,52.5,5790809855,213,4.52,5790809849,140,22.8,5790809853,212,15.6,5790809847,56,Back,,,,,,,,,,dnhhxotpnin9pc00ps4gu961h,Carole Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152155,115,1,1,12,34,27z7xb0913v9ktnlazdhlspja,1,24.8,48.2,2025-07-07T19:13:20.561Z,2025-07-07T19:13:22Z,5790809871,212,16.1,5790809873,213,1.54,5790809867,140,25.2,5790809869,141,71.8,5790809865,56,Back,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152169,116,1,1,12,36,27z7xb0913v9ktnlazdhlspja,1,25.2,71.8,2025-07-07T19:13:22.057Z,2025-07-07T19:13:24Z,5790809941,141,44.6,5790809945,213,4.67,5790809943,212,18.5,5790809937,56,Back,5790809939,140,24.4,,,,,,,,,,dnhhxotpnin9pc00ps4gu961h,Carole Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152173,117,1,1,12,38,27z7xb0913v9ktnlazdhlspja,0,24.6,43.3,2025-07-07T19:13:24.617Z,2025-07-07T23:33:49Z,5790809973,141,45.4,5790809969,56,Back,5790809967,155,,5790809977,213,0.41,5790809971,140,27.7,5790809975,212,3.6,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152183,108,61,1,12,38,c072llfz8v0kxjb0y9243dftx,1,71.7,61.8,2025-07-07T19:13:24.618Z,2025-07-07T23:33:47Z,5790810039,56,Center,,,,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152191,118,1,1,12,42,27z7xb0913v9ktnlazdhlspja,1,32.2,52.1,2025-07-07T19:13:28.297Z,2025-07-07T19:13:31Z,5790810103,56,Back,5790810111,213,3.19,5790810107,141,50.7,5790810109,212,20.8,5790810105,140,12.4,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152195,119,1,1,12,45,27z7xb0913v9ktnlazdhlspja,0,13.8,52.8,2025-07-07T19:13:31.266Z,2025-07-07T19:13:34Z,5790810133,140,37.1,5790810137,212,29.1,5790810139,213,0.57,5790810129,155,,5790810131,56,Back,5790810135,141,76.0,,,,,,,12eqmq6fxnbc52l63zb4t0x5h,Patrícia Morais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152201,109,4,1,12,49,c072llfz8v0kxjb0y9243dftx,1,64,23.2,2025-07-07T19:13:35.973Z,2025-07-07T19:14:37Z,5790810177,286,,5790810173,152,,5790810169,13,,5790810171,56,Center,5790810175,265,,5790810197,233,120,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152205,120,4,1,12,49,27z7xb0913v9ktnlazdhlspja,0,36,76.8,2025-07-07T19:13:35.974Z,2025-07-07T19:14:37Z,5790810213,233,109,5790810191,285,,5790810183,13,,5790810187,152,,5790810189,265,,5790810185,56,Back,,,,,,,25u358p365rnbnt0cptnyt3h1,Tatiana Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152361,110,1,1,14,4,c072llfz8v0kxjb0y9243dftx,0,70.2,19,2025-07-07T19:14:50.373Z,2025-07-07T23:37:13Z,5790811093,56,Center,5790811097,141,48.8,5790811099,212,31.9,5790811101,213,0.69,5790811091,152,,5790811095,140,93.7,5790980349,224,,5790811087,155,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,5790980351,20,,5790811185,233,122,5790811079,2,,5790811083,5,,,,,,,,,,,,,,,,,,,,,,
2826152375,122,41,1,14,8,27z7xb0913v9ktnlazdhlspja,1,4.2,55.4,2025-07-07T19:14:54.633Z,2025-07-07T23:37:25Z,5790811189,233,110,5790980395,378,,5790811181,212,12.1,5790811179,141,42.4,5790811177,140,12.0,5790811183,213,5.46,,,,,,,12eqmq6fxnbc52l63zb4t0x5h,Patrícia Morais,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152423,123,12,1,14,10,27z7xb0913v9ktnlazdhlspja,1,12,42.4,2025-07-07T19:14:56.168Z,2025-07-07T19:15:10Z,5790811449,213,6.08,5790811447,212,17.5,5790811445,141,37.3,5790811441,56,Back,5790811443,140,28.3,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152387,111,1,1,14,11,c072llfz8v0kxjb0y9243dftx,1,65.5,70.9,2025-07-07T19:14:57.989Z,2025-07-07T19:15:01Z,5790811239,212,26.6,5790811237,141,65.1,5790811233,56,Back,5790811235,140,40.4,5790811241,213,3.29,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152405,112,1,1,14,15,c072llfz8v0kxjb0y9243dftx,1,39.4,62.5,2025-07-07T19:15:01.157Z,2025-07-07T19:15:06Z,5790811353,140,41.0,5790811359,213,4.79,5790811357,212,22.9,5790811355,141,28.9,5790811351,56,Back,,,,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152427,113,1,1,14,20,c072llfz8v0kxjb0y9243dftx,1,58.1,20.6,2025-07-07T19:15:06.598Z,2025-07-07T19:15:10Z,5790811453,155,,5790811457,140,72.4,5790811463,213,0.76,5790811459,141,41.5,5790811461,212,20.7,5790811455,56,Center,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152429,114,1,1,14,23,c072llfz8v0kxjb0y9243dftx,1,71.1,36.8,2025-07-07T19:15:09.694Z,2025-07-07T23:39:33Z,5790981479,168,,5790981483,213,0.40,5790811473,140,77.1,5790981701,3,,5790811475,141,40.7,5790981481,212,6.8,5790811549,56,Center,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152441,125,43,1,14,23,27z7xb0913v9ktnlazdhlspja,1,0,0,2025-07-07T19:15:09.695Z,2025-07-07T23:41:04Z,5790982529,144,55,,,,,,,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826183089,749,2,1,14,23,c072llfz8v0kxjb0y9243dftx,1,76.9,40.9,2025-07-07T19:15:09.891Z,2025-07-07T23:40:05Z,5790981941,141,28.2,5790981935,7,7lt5as8r1xms7ujjgt7pynl5,5790981937,56,Center,5790981939,140,80.3,,,,,,,,,,,,,botcpxadt5i04s4p8prbd3dyi,E. Severini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826183211,858,55,1,14,23,27z7xb0913v9ktnlazdhlspja,1,22.3,67.1,2025-07-07T19:15:09.892Z,2025-07-08T00:06:40Z,,,,,,,,,,,,,,,,,,,,,,,,,dnhhxotpnin9pc00ps4gu961h,Carole Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152425,124,43,1,14,24,27z7xb0913v9ktnlazdhlspja,1,0,0,2025-07-07T19:15:10.397Z,2025-07-07T19:15:15Z,5790811451,56,Back,5790811517,144,61,,,,,,,,,,,,,,,,,,,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152483,126,43,1,14,43,27z7xb0913v9ktnlazdhlspja,1,0,0,2025-07-07T19:15:29.841Z,2025-07-07T23:42:00Z,5790811735,241,0,5790811745,213,1.54,5790811741,141,72.0,5790982945,144,1,5790811743,212,21.3,5790811737,56,Back,5790811739,140,26.4,5790813517,189,0,f24lwuatps6dy3yzdifyir6qd,Diana Gomes,5790811733,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152493,127,1,1,14,44,27z7xb0913v9ktnlazdhlspja,1,26.4,72,2025-07-07T19:15:30.448Z,2025-07-07T23:42:08Z,5790811779,56,Back,5790982985,152,,5790811783,141,93.3,5790811787,213,1.00,5790811785,212,17.2,5790982983,5,,5790811781,140,35.2,,,,dnhhxotpnin9pc00ps4gu961h,Carole Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152499,128,1,1,14,47,27z7xb0913v9ktnlazdhlspja,0,35.3,91.2,2025-07-07T19:15:33.169Z,2025-07-07T19:17:38Z,5790811805,56,Left,5790811813,213,6.11,5790811809,141,81.1,5790811807,140,73.7,5790813681,155,,5790811815,1,,5790811811,212,40.9,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152501,115,12,1,14,47,c072llfz8v0kxjb0y9243dftx,1,32.9,20.9,2025-07-07T19:15:33.653Z,2025-07-07T19:15:34Z,5790811821,141,0.0,5790811825,213,5.02,5790811847,167,,5790811823,212,16.2,5790811819,140,37.6,5790811817,56,Back,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152503,116,5,1,14,48,c072llfz8v0kxjb0y9243dftx,0,36.8,-1.8,2025-07-07T19:15:34.110Z,2025-07-07T19:22:29Z,5790811827,56,Back,5790811829,347,,5790811911,233,129,,,,,,,,,,,,,,,,3ypl97rrz80zb454kq039yuol,C. Salvai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152519,129,5,1,14,48,27z7xb0913v9ktnlazdhlspja,1,63.2,101.8,2025-07-07T19:15:34.110Z,2025-07-07T19:22:28Z,5790811903,56,Left,5790811907,233,116,5790811905,347,,,,,,,,,,,,,,,,,dnhhxotpnin9pc00ps4gu961h,Carole Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152541,130,1,1,15,7,27z7xb0913v9ktnlazdhlspja,0,64.3,100,2025-07-07T19:15:53.448Z,2025-07-07T19:15:55Z,5790812035,213,5.99,5790812031,141,93.9,5790812025,107,,5790812027,56,Left,5790812029,140,81.5,5790812033,212,18.9,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152551,117,12,1,15,10,c072llfz8v0kxjb0y9243dftx,1,27.4,5.8,2025-07-07T19:15:56.789Z,2025-07-07T19:17:21Z,5790812073,140,47.7,5790812079,213,0.16,5790812077,212,21.6,5790812075,141,10.7,5790812071,56,Back,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152553,131,1,1,15,11,27z7xb0913v9ktnlazdhlspja,0,61.1,89.1,2025-07-07T19:15:57.817Z,2025-07-07T19:15:59Z,5790812091,213,0.54,5790812083,56,Left,5790812087,141,100.0,5790812089,212,17.0,5790812081,3,,5790812085,140,75.0,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152567,118,5,1,15,13,c072llfz8v0kxjb0y9243dftx,1,29.4,-2,2025-07-07T19:15:59.542Z,2025-07-07T19:16:05Z,5790812165,347,,5790812167,233,132,5790812163,56,Back,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152555,132,5,1,15,13,27z7xb0913v9ktnlazdhlspja,0,70.6,102,2025-07-07T19:15:59.542Z,2025-07-07T19:22:29Z,5790812095,347,,5790812093,56,Left,5790812173,233,118,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152585,119,1,1,15,24,c072llfz8v0kxjb0y9243dftx,1,36.3,0,2025-07-07T19:16:10.933Z,2025-07-07T19:16:14Z,5790812291,213,0.20,5790812283,56,Right,5790812293,1,,5790812289,212,34.4,5790812287,141,8.3,5790812285,140,68.4,5790812281,107,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152587,120,61,1,15,28,c072llfz8v0kxjb0y9243dftx,0,68.4,8.3,2025-07-07T19:16:14.741Z,2025-07-07T19:17:58Z,5790812297,56,Right,,,,,,,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152589,133,61,1,15,29,27z7xb0913v9ktnlazdhlspja,1,35.1,88,2025-07-07T19:16:15.297Z,2025-07-07T19:16:32Z,5790812301,56,Back,,,,,,,,,,,,,,,,,,,,,,dnhhxotpnin9pc00ps4gu961h,Carole Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152595,121,1,1,15,31,c072llfz8v0kxjb0y9243dftx,1,76.3,4,2025-07-07T19:16:16.996Z,2025-07-07T19:16:20Z,5790812335,212,12.9,5790812331,140,88.2,5790812329,56,Right,5790812337,213,0.25,5790812333,141,8.6,,,,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152599,122,3,1,15,33,c072llfz8v0kxjb0y9243dftx,0,93.4,12.4,2025-07-07T19:16:19.973Z,2025-07-07T23:43:12Z,5790983651,465,,5790812347,286,,5790812345,56,Right,5790812395,233,134,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152603,134,7,1,15,33,27z7xb0913v9ktnlazdhlspja,0,6.6,87.6,2025-07-07T19:16:19.974Z,2025-07-07T23:43:16Z,5790983655,385,,5790812373,56,Back,5790983657,389,,5790812375,285,,5790812377,233,122,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152613,123,3,1,15,37,c072llfz8v0kxjb0y9243dftx,0,91.8,14.1,2025-07-07T19:16:23.701Z,2025-07-07T23:43:26Z,5790812413,286,,5790812441,233,135,5790812411,56,Right,5790983799,465,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152615,135,7,1,15,37,27z7xb0913v9ktnlazdhlspja,1,8.2,85.9,2025-07-07T19:16:23.702Z,2025-07-07T23:43:30Z,5790812487,167,,5790812437,233,123,5790983843,385,,5790983845,178,,5790812429,56,Back,5790812431,285,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152679,124,5,1,15,42,c072llfz8v0kxjb0y9243dftx,1,88.3,-2,2025-07-07T19:16:28.454Z,2025-07-07T19:22:29Z,5790812785,233,136,5790812769,56,Right,5790812771,347,,,,,,,,,,,,,,,,,7lt5as8r1xms7ujjgt7pynl5,S. Cantore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152627,136,5,1,15,42,27z7xb0913v9ktnlazdhlspja,0,11.7,102,2025-07-07T19:16:28.454Z,2025-07-07T19:22:29Z,5790812489,56,Back,5790812491,347,,5790812801,233,124,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152689,125,1,1,16,1,c072llfz8v0kxjb0y9243dftx,0,89.6,0,2025-07-07T19:16:47.556Z,2025-07-07T19:18:35Z,5790812831,56,Center,5790812835,141,28.3,5790812829,107,,5790812839,213,1.37,5790812837,212,21.0,5790812833,140,93.6,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152691,126,43,1,16,3,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-07T19:16:49.629Z,2025-07-07T19:18:29Z,5790814593,144,61,5790812843,56,Center,,,,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152697,137,12,1,16,4,27z7xb0913v9ktnlazdhlspja,1,6.3,65.4,2025-07-07T19:16:50.432Z,2025-07-07T19:16:53Z,5790812905,140,28.4,5790812907,141,100.0,5790812909,212,34.0,5790812903,56,Back,5790812911,213,0.82,5790812917,167,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152703,127,5,1,16,7,c072llfz8v0kxjb0y9243dftx,1,70.1,-1.8,2025-07-07T19:16:53.013Z,2025-07-07T19:22:30Z,5790812933,347,,5790812941,233,138,5790812931,56,Right,,,,,,,,,,,,,,,,8f64tianoo4mc7t1lyz6acqtx,C. Girelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152699,138,5,1,16,7,27z7xb0913v9ktnlazdhlspja,0,29.9,101.8,2025-07-07T19:16:53.013Z,2025-07-07T19:22:30Z,5790812969,233,127,5790812913,56,Back,5790812915,347,,,,,,,,,,,,,,,,,7dlyawb4x2lr5gjcz5b1y5ivp,Fátima Pinto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152739,128,1,1,16,16,c072llfz8v0kxjb0y9243dftx,1,70.6,0,2025-07-07T19:17:02.292Z,2025-07-07T19:17:06Z,5790813131,212,29.8,5790813135,1,,5790813123,107,,5790813133,213,0.24,5790813129,141,8.3,5790813127,140,98.2,5790813125,56,Right,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152743,129,61,1,16,19,c072llfz8v0kxjb0y9243dftx,0,98.2,8.3,2025-07-07T19:17:05.972Z,2025-07-07T19:17:06Z,5790813157,56,Right,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152757,139,61,1,16,21,27z7xb0913v9ktnlazdhlspja,0,9.8,85.7,2025-07-07T19:17:07.090Z,2025-07-07T23:44:25Z,5790813191,56,Back,,,,,,,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152751,130,56,1,16,22,c072llfz8v0kxjb0y9243dftx,1,98.2,8.3,2025-07-07T19:17:08.180Z,2025-07-07T19:17:08Z,5790813179,56,Right,,,,,,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152753,131,6,1,16,22,c072llfz8v0kxjb0y9243dftx,1,0,0,2025-07-07T19:17:08.661Z,2025-07-07T19:17:12Z,5790813225,56,Right,5790813229,233,140,5790813227,75,,,,,,,,,,,,,,,,,89l4376fhyf32a6tdjou6zqw9,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152761,140,6,1,16,22,27z7xb0913v9ktnlazdhlspja,0,0,0,2025-07-07T19:17:08.661Z,2025-07-07T23:44:36Z,5790813253,233,131,5790813221,56,Back,5790813223,73,,,,,,,,,,,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152869,132,1,1,16,58,c072llfz8v0kxjb0y9243dftx,1,99.5,0.5,2025-07-07T19:17:44.116Z,2025-07-07T19:17:51Z,5790813835,140,87.3,5790813831,6,,5790813841,213,2.76,5790813837,141,8.1,5790813839,212,13.8,5790813833,56,Right,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152879,133,1,1,17,0,c072llfz8v0kxjb0y9243dftx,0,87.3,8.1,2025-07-07T19:17:46.804Z,2025-07-07T19:17:52Z,5790813875,56,Right,5790813877,140,91.5,5790813879,141,14.9,5790813883,213,0.81,5790813881,212,6.4,,,,,,,,,,aat1vixi4qu8bmxtw45maqytx,L. Boattin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152873,141,8,1,17,1,27z7xb0913v9ktnlazdhlspja,1,9.1,82.4,2025-07-07T19:17:47.111Z,2025-07-07T23:45:25Z,5790813849,56,Back,5790984715,385,,,,,,,,,,,,,,,,,,,,bzcupszwezr2tzjpytyv2fka2,Kika Nazareth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152887,134,61,1,17,3,c072llfz8v0kxjb0y9243dftx,1,91.5,14.9,2025-07-07T19:17:49.415Z,2025-07-07T19:20:30Z,5790813937,56,Right,,,,,,,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152893,142,12,1,17,3,27z7xb0913v9ktnlazdhlspja,1,6.7,69.9,2025-07-07T19:17:49.841Z,2025-07-07T19:17:51Z,5790813963,140,6.9,5790813969,213,1.56,5790813967,212,21.8,5790814001,167,,5790813965,141,100.0,5790813961,56,Back,,,,,,,8brmyhnddbrfem17hlo0x8z4l,Ana Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152895,135,5,1,17,4,c072llfz8v0kxjb0y9243dftx,1,92,-2,2025-07-07T19:17:50.068Z,2025-07-07T19:22:30Z,5790813979,347,,5790813977,56,Right,5790814005,233,143,,,,,,,,,,,,,,,,31myx78t8pvy886l3g8tsmrit,M. Giugliano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152899,143,5,1,17,4,27z7xb0913v9ktnlazdhlspja,0,8,102,2025-07-07T19:17:50.068Z,2025-07-07T19:22:30Z,5790813993,56,Back,5790814009,233,135,5790813995,347,,,,,,,,,,,,,,,,,8brmyhnddbrfem17hlo0x8z4l,Ana Borges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152967,136,1,1,17,24,c072llfz8v0kxjb0y9243dftx,0,91.2,0,2025-07-07T19:18:10.964Z,2025-07-07T19:18:12Z,5790814347,212,15.3,5790814349,213,1.45,5790814343,140,92.9,5790814339,107,,5790814341,56,Right,5790814345,141,20.3,,,,,,,1my1q5jn165pnwue7jzoip756,L. Di Guglielmo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152969,144,12,1,17,26,27z7xb0913v9ktnlazdhlspja,1,6.8,78.5,2025-07-07T19:18:12.848Z,2025-07-07T23:46:18Z,5790814361,213,0.10,5790814355,140,13.0,5790814353,56,Back,5790814363,15,,5790814357,141,79.5,5790814359,212,6.5,,,,,,,7lx9lvt04ne2umnr922nbx68l,Joana Marchão,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152979,145,1,1,17,29,27z7xb0913v9ktnlazdhlspja,0,14.3,83.5,2025-07-07T19:18:15.153Z,2025-07-07T19:18:16Z,5790814417,213,6.28,5790814419,1,,5790814413,141,83.3,5790814415,212,20.8,5790814411,140,34.1,5790814407,157,,5790814409,56,Back,,,,bzcupszwezr2tzjpytyv2fka2,Kika Nazareth,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2826152985,137,1,1,17,31,c072llfz8v0kxjb0y9243dftx,0,67.5,18.8,2025-07-07T19:18:17.036Z,2025-07-07T23:46:48Z,5790814467,212,9.5,5790814469,213,0.57,5790814463,140,75.1,5790814459,3,,5790814461,56,Center,5790814465,141,26.4,,,,,,,4zwebuh423xgcroy4rmd5r3rp,M. Lenzini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
