id,eventId,typeId,periodId,timeMin,timeSec,contestantId,outcome,x,y,timeStamp,lastModified,qualifier/0/id,qualifier/0/qualifierId,qualifier/0/value,qualifier/1/id,qualifier/1/qualifierId,qualifier/1/value,qualifier/2/id,qualifier/2/qualifierId,qualifier/2/value,qualifier/3/id,qualifier/3/qualifierId,qualifier/3/value,qualifier/4/id,qualifier/4/qualifierId,qualifier/4/value,qualifier/5/id,qualifier/5/qualifierId,qualifier/5/value,qualifier/6/id,qualifier/6/qualifierId,qualifier/6/value,qualifier/7/id,qualifier/7/qualifierId,qualifier/7/value,playerId,playerName,keyPass,qualifier/8/id,qualifier/8/qualifierId,qualifier/9/id,qualifier/9/qualifierId,qualifier/10/id,qualifier/10/qualifierId,qualifier/10/value,qualifier/11/id,qualifier/11/qualifierId,qualifier/11/value,qualifier/9/value,qualifier/8/value,qualifier/12/id,qualifier/12/qualifierId,qualifier/13/id,qualifier/13/qualifierId,qualifier/14/id,qualifier/14/qualifierId,qualifier/14/value,qualifier/15/id,qualifier/15/qualifierId,qualifier/16/id,qualifier/16/qualifierId,qualifier/16/value,qualifier/17/id,qualifier/17/qualifierId,qualifier/17/value,qualifier/18/id,qualifier/18/qualifierId,qualifier/18/value,qualifier/19/id,qualifier/19/qualifierId,qualifier/12/value,qualifier/15/value,qualifier/13/value,assist
2825712473,90,49,1,8,11,185xqd7s06sm2t85sxzfkrl,1,74.4,6.4,2025-07-05T19:10:15.558Z,2025-07-05T19:10:15Z,,,,,,,,,,,,,,,,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712479,91,1,1,8,11,185xqd7s06sm2t85sxzfkrl,1,74.4,6.4,2025-07-05T19:10:15.733Z,2025-07-05T19:10:16Z,5788358069,213,1.67,5788358063,140,73.8,5788358067,212,6.4,5788358065,141,15.8,5788358061,56,Right,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712495,92,1,1,8,12,185xqd7s06sm2t85sxzfkrl,1,73.9,15.8,2025-07-05T19:10:16.742Z,2025-07-05T19:10:19Z,5788358145,56,Right,5788358149,141,10.0,5788358153,213,5.99,5788358151,212,13.7,5788358147,140,86.4,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712517,93,1,1,8,14,185xqd7s06sm2t85sxzfkrl,0,96.4,17.8,2025-07-05T19:10:19.031Z,2025-07-05T21:44:22Z,5788646689,387,,5788358269,2,,5788358271,155,,5788646531,20,,5788358277,141,60.5,5788358273,56,Center,5788646687,225,,5788358279,212,29.1,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,5788358281,213,5788358275,140,,,,,,,97.9,1.52,,,,,,,,,,,,,,,,,,,,,,,,
2825712523,88,4,1,8,18,b5hjnvaafo5plphdcoeozkw49,1,3.7,39.6,2025-07-05T19:10:22.901Z,2025-07-05T19:21:39Z,5788358343,13,,5788358347,56,Back,5788358403,233,94,5788358345,294,,5788358349,152,,5788358351,285,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712521,94,4,1,8,18,185xqd7s06sm2t85sxzfkrl,0,96.3,60.4,2025-07-05T19:10:22.902Z,2025-07-05T19:21:39Z,5788358397,56,Center,5788358401,286,,5788358393,13,,5788358407,233,88,5788358395,294,,5788358399,152,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712673,89,1,1,8,43,b5hjnvaafo5plphdcoeozkw49,1,12.4,41.8,2025-07-05T19:10:48.038Z,2025-07-05T19:10:52Z,5788359173,56,Left,5788359177,141,91.1,5788359171,152,,5788359169,155,,5788359175,140,50.4,5788359247,189,,5788359179,212,52.1,5788359167,5,,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,5788359183,1,5788359181,213,,,,,,,0.70,,,,,,,,,,,,,,,,,,,,,,,,,
2825712675,90,61,1,8,44,b5hjnvaafo5plphdcoeozkw49,0,49.6,89.7,2025-07-05T19:10:49.366Z,2025-07-05T19:10:49Z,5788359187,56,Back,,,,,,,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712685,95,49,1,8,46,185xqd7s06sm2t85sxzfkrl,1,58.9,5.9,2025-07-05T19:10:50.677Z,2025-07-05T19:10:50Z,,,,,,,,,,,,,,,,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712713,96,1,1,8,51,185xqd7s06sm2t85sxzfkrl,1,78.4,4.4,2025-07-05T19:10:56.229Z,2025-07-05T19:10:58Z,5788359385,212,15.4,5788359379,56,Center,5788359381,140,72.4,5788359387,213,1.99,5788359383,141,25.0,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712725,97,1,1,8,53,185xqd7s06sm2t85sxzfkrl,0,72.4,24.7,2025-07-05T19:10:57.957Z,2025-07-05T19:11:01Z,5788359467,140,100.0,5788359465,56,Center,5788359469,141,33.2,5788359471,212,30.3,5788359473,213,0.19,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712813,91,5,1,8,56,b5hjnvaafo5plphdcoeozkw49,1,-0.8,64.8,2025-07-05T19:11:00.917Z,2025-07-05T19:21:36Z,5788359915,56,Back,5788359917,346,,5788360555,233,98,,,,,,,,,,,,,,,,c4tkrrhs6o8ii0wnmi5y66cwl,G. Stanway,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712929,98,5,1,8,56,185xqd7s06sm2t85sxzfkrl,0,100.8,35.2,2025-07-05T19:11:00.917Z,2025-07-05T19:21:36Z,5788360551,56,Center,5788360553,346,,5788360563,233,91,,,,,,,,,,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712895,92,1,1,9,27,b5hjnvaafo5plphdcoeozkw49,1,5.1,45.2,2025-07-05T19:11:31.830Z,2025-07-05T19:11:36Z,5788360353,74,,5788360349,1,,5788360345,212,68.2,5788360337,124,,5788360339,56,Center,5788360341,140,69.0,5788360343,141,27.1,5788360347,213,6.10,6bejfvxorcqyawi2fmk2kbco9,H. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712903,93,1,1,9,32,b5hjnvaafo5plphdcoeozkw49,1,64.8,25.2,2025-07-05T19:11:36.582Z,2025-07-05T19:11:38Z,5788360403,140,63.7,5788360407,212,14.1,5788360405,141,4.6,5788360401,56,Right,5788360409,213,4.63,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712915,94,1,1,9,34,b5hjnvaafo5plphdcoeozkw49,0,63.7,4.6,2025-07-05T19:11:38.486Z,2025-07-05T19:11:41Z,5788360483,213,0.56,5788360481,212,34.5,5788360475,56,Center,5788360479,141,31.6,5788360477,140,91.5,5788360473,155,,5788360485,1,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712931,99,49,1,9,40,185xqd7s06sm2t85sxzfkrl,1,5.6,76.4,2025-07-05T19:11:44.885Z,2025-07-05T19:11:45Z,,,,,,,,,,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712973,100,1,1,9,44,185xqd7s06sm2t85sxzfkrl,1,22.7,87.6,2025-07-05T19:11:48.622Z,2025-07-05T21:45:44Z,5788360781,140,26.6,5788360787,213,0.75,5788360783,141,93.2,5788360779,56,Back,5788360785,212,5.6,5788361153,189,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712977,101,61,1,9,45,185xqd7s06sm2t85sxzfkrl,1,26.6,93.2,2025-07-05T19:11:50.075Z,2025-07-05T21:45:46Z,5788361091,189,,5788360799,56,Back,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825764481,904,1,1,9,46,b5hjnvaafo5plphdcoeozkw49,0,72.1,4.6,2025-07-05T19:11:51.390Z,2025-07-05T21:45:56Z,5788649959,140,71.3,5788649957,56,Right,5788649963,212,2.9,5788649965,213,1.86,5788649961,141,8.7,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713007,102,4,1,9,51,185xqd7s06sm2t85sxzfkrl,1,26.8,88,2025-07-05T19:11:55.589Z,2025-07-05T19:12:00Z,5788360993,56,Back,5788360997,285,,5788360991,294,,5788361001,233,95,5788360995,152,,5788360989,13,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825712993,95,4,1,9,51,b5hjnvaafo5plphdcoeozkw49,0,73.2,12,2025-07-05T19:11:55.590Z,2025-07-05T19:12:00Z,5788360955,56,Right,5788360959,286,,5788360953,294,,5788360957,152,,5788360951,13,,5788361019,233,102,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713113,103,1,1,10,14,185xqd7s06sm2t85sxzfkrl,1,28.4,90.6,2025-07-05T19:12:18.661Z,2025-07-05T19:12:20Z,5788361579,5,,5788361587,141,86.1,5788361583,56,Back,5788361591,213,5.56,5788361581,152,,5788361589,212,4.6,5788361585,140,31.7,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713123,104,1,1,10,15,185xqd7s06sm2t85sxzfkrl,1,31.9,85.8,2025-07-05T19:12:20.341Z,2025-07-05T19:12:21Z,5788361635,156,,5788361629,213,2.41,5788361625,141,93.2,5788361621,56,Back,5788361623,140,26.6,5788361627,212,7.5,,,,,,,1j5u2majmm2vnsgxscl9kjzyt,G. Geyoro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713139,105,1,1,10,17,185xqd7s06sm2t85sxzfkrl,1,26.6,93,2025-07-05T19:12:21.845Z,2025-07-05T19:12:25Z,5788361729,140,34.6,5788361731,141,97.5,5788361735,213,0.35,5788361733,212,8.9,5788361727,56,Back,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713159,98,83,1,10,18,b5hjnvaafo5plphdcoeozkw49,0,62.4,8,2025-07-05T19:12:22.853Z,2025-07-05T19:12:33Z,5788361995,399,dm9vc2mqtbb982sx6kkd992ax,,,,,,,,,,,,,,,,,,,,,,1dg7whnmk3nb1adw7n8a7nnbp,L. Bronze,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713141,106,1,1,10,20,185xqd7s06sm2t85sxzfkrl,0,34.6,98,2025-07-05T19:12:25.029Z,2025-07-05T19:12:26Z,5788361745,212,4.1,5788361787,286,,5788361783,233,96,5788361741,140,30.7,5788361747,213,3.22,5788361743,141,97.5,5788361781,236,,5788361739,56,Back,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713147,96,74,1,10,20,b5hjnvaafo5plphdcoeozkw49,1,64.3,5.2,2025-07-05T19:12:25.030Z,2025-07-05T19:21:39Z,5788361775,285,,5788361773,56,Right,5788361789,233,106,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713149,97,5,1,10,21,b5hjnvaafo5plphdcoeozkw49,0,61.9,-1.2,2025-07-05T19:12:26.124Z,2025-07-05T19:21:37Z,5788361799,347,,5788362013,233,107,5788361797,56,Right,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713183,107,5,1,10,21,185xqd7s06sm2t85sxzfkrl,1,38.1,101.2,2025-07-05T19:12:26.124Z,2025-07-05T19:21:36Z,5788362009,233,97,5788361977,347,,5788361975,56,Back,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713231,108,1,1,10,31,185xqd7s06sm2t85sxzfkrl,1,36.6,100,2025-07-05T19:12:36.102Z,2025-07-05T19:12:43Z,5788362201,213,4.87,5788362191,107,,5788362197,141,87.5,5788362193,56,Back,5788362199,212,9.9,5788362195,140,38.1,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713213,99,83,1,10,36,b5hjnvaafo5plphdcoeozkw49,0,71.6,28.9,2025-07-05T19:12:40.869Z,2025-07-05T19:12:44Z,5788362227,399,dm9vc2mqtbb982sx6kkd992ax,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713235,109,61,1,10,39,185xqd7s06sm2t85sxzfkrl,0,28.9,74.3,2025-07-05T19:12:43.460Z,2025-07-05T19:12:43Z,5788362221,56,Back,,,,,,,,,,,,,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713239,100,61,1,10,40,b5hjnvaafo5plphdcoeozkw49,1,74.5,30.9,2025-07-05T19:12:44.815Z,2025-07-05T19:12:44Z,5788362239,56,Center,,,,,,,,,,,,,,,,,,,,,,5qxvej7pcqqr989sba7k0jv85,A. Russo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713247,101,49,1,10,42,b5hjnvaafo5plphdcoeozkw49,1,86.4,33,2025-07-05T19:12:46.565Z,2025-07-05T19:12:46Z,,,,,,,,,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713253,102,1,1,10,43,b5hjnvaafo5plphdcoeozkw49,0,85.2,41.5,2025-07-05T19:12:48.341Z,2025-07-05T19:12:48Z,5788362293,56,Center,5788362297,141,34.2,5788362301,213,4.41,5788362295,140,83.7,5788362299,212,5.2,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713269,110,61,1,10,47,185xqd7s06sm2t85sxzfkrl,0,17.1,69.9,2025-07-05T19:12:51.754Z,2025-07-05T19:12:51Z,5788362387,56,Back,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713285,111,83,1,10,50,185xqd7s06sm2t85sxzfkrl,0,4,94.2,2025-07-05T19:12:55.159Z,2025-07-05T19:12:56Z,5788362473,399,9n2d2dv38kp2exb7z3xh2ykiy,,,,,,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713287,103,61,1,10,51,b5hjnvaafo5plphdcoeozkw49,0,95,7.9,2025-07-05T19:12:55.910Z,2025-07-05T19:12:55Z,5788362471,56,Right,,,,,,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713291,104,5,1,10,52,b5hjnvaafo5plphdcoeozkw49,0,100.4,15.8,2025-07-05T19:12:57.063Z,2025-07-05T19:21:37Z,5788362487,56,Right,5788363221,233,112,5788362489,346,,,,,,,,,,,,,,,,,9n2d2dv38kp2exb7z3xh2ykiy,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713407,112,5,1,10,52,185xqd7s06sm2t85sxzfkrl,1,-0.4,84.2,2025-07-05T19:12:57.063Z,2025-07-05T19:21:37Z,5788363183,56,Back,5788363203,233,104,5788363185,346,,,,,,,,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713425,113,1,1,11,15,185xqd7s06sm2t85sxzfkrl,1,4.5,50.7,2025-07-05T19:13:19.556Z,2025-07-05T19:13:21Z,5788363273,213,4.91,5788363277,237,,5788363271,212,15.1,5788363269,141,28.9,5788363265,56,Back,5788363263,124,,5788363267,140,7.3,,,,czmpp6e2oo276u9prac16le51,P. Peyraud-Magnin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713451,114,1,1,11,16,185xqd7s06sm2t85sxzfkrl,1,7.3,28.6,2025-07-05T19:13:21.364Z,2025-07-05T19:13:26Z,5788363377,56,Back,5788363385,213,1.43,5788363379,140,11.5,5788363383,212,31.1,5788363381,141,73.8,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713481,115,1,1,11,21,185xqd7s06sm2t85sxzfkrl,1,11.6,73.2,2025-07-05T19:13:26.389Z,2025-07-05T19:13:31Z,5788363535,141,78.6,5788363539,213,0.33,5788363531,56,Back,5788363537,212,11.4,5788363533,140,21.9,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713505,116,1,1,11,26,185xqd7s06sm2t85sxzfkrl,1,20.2,86.1,2025-07-05T19:13:31.109Z,2025-07-05T19:13:37Z,5788363679,212,25.1,5788363681,213,6.23,5788363675,140,44.1,5788363677,141,84.3,5788363673,56,Back,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713517,117,1,1,11,32,185xqd7s06sm2t85sxzfkrl,1,38.8,63.8,2025-07-05T19:13:37.204Z,2025-07-05T19:13:39Z,5788363741,212,19.6,5788363743,213,4.40,5788363735,56,Back,5788363739,141,36.4,5788363737,140,33.0,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713531,118,1,1,11,35,185xqd7s06sm2t85sxzfkrl,0,37,35.5,2025-07-05T19:13:39.925Z,2025-07-05T19:13:42Z,5788363843,141,87.6,5788363847,213,0.90,5788363845,212,45.1,5788363841,140,63.6,5788363837,155,,5788363849,1,,5788363839,56,Left,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713547,105,12,1,11,38,b5hjnvaafo5plphdcoeozkw49,1,33.8,18.5,2025-07-05T19:13:42.685Z,2025-07-05T21:47:28Z,5788363989,167,,5788363951,56,Back,5788363953,140,45.9,5788363957,212,18.9,5788363959,213,5.45,5788363955,141,0.0,5788364003,15,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713551,106,5,1,11,42,b5hjnvaafo5plphdcoeozkw49,0,43.9,-1.8,2025-07-05T19:13:46.606Z,2025-07-05T19:14:46Z,5788364149,233,119,5788363973,56,Back,5788363975,347,,,,,,,,,,,,,,,,,3sn815dsm0i0rnw9nigjyb0et,B. Mead,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713577,119,5,1,11,42,185xqd7s06sm2t85sxzfkrl,1,56.1,101.8,2025-07-05T19:13:46.606Z,2025-07-05T19:21:37Z,5788364121,233,106,5788364109,347,,5788364107,56,Left,,,,,,,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713585,120,1,1,11,47,185xqd7s06sm2t85sxzfkrl,1,62.1,100,2025-07-05T19:13:51.828Z,2025-07-05T19:13:53Z,5788364163,140,56.4,5788364167,212,11.3,5788364161,56,Left,5788364159,107,,5788364165,141,87.3,5788364169,213,4.15,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713593,121,1,1,11,48,185xqd7s06sm2t85sxzfkrl,1,56.5,86.9,2025-07-05T19:13:52.836Z,2025-07-05T19:15:23Z,5788364205,141,95.7,5788364201,56,Left,5788364207,212,7.7,5788364203,140,61.1,5788364209,213,0.89,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713603,122,1,1,11,49,185xqd7s06sm2t85sxzfkrl,1,61.2,95.1,2025-07-05T19:13:54.244Z,2025-07-05T19:13:56Z,5788364269,213,3.39,5788364265,141,88.1,5788364261,56,Back,5788364263,140,43.0,5788364267,212,19.7,,,,,,,,,,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713637,123,1,1,11,53,185xqd7s06sm2t85sxzfkrl,1,35.4,88.1,2025-07-05T19:13:57.684Z,2025-07-05T19:14:01Z,5788364447,56,Back,5788364451,141,80.0,5788364455,213,5.71,5788364449,140,43.5,5788364453,212,10.1,,,,,,,,,,el2jrhon9i915qbjdgi96uru2,A. Sombath,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713655,124,1,1,11,57,185xqd7s06sm2t85sxzfkrl,1,37.5,64.5,2025-07-05T19:14:01.604Z,2025-07-05T19:14:04Z,5788364539,212,19.3,5788364537,141,38.3,5788364541,213,4.32,5788364533,56,Back,5788364535,140,30.5,,,,,,,,,,7add1fkvvxb1v573fobgh1ryt,S. Karchaoui,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713671,125,1,1,12,0,185xqd7s06sm2t85sxzfkrl,1,32.7,28,2025-07-05T19:14:04.788Z,2025-07-05T19:14:07Z,5788364639,141,2.2,5788364641,212,23.8,5788364635,56,Back,5788364643,213,5.45,5788364637,140,48.0,,,,,,,,,,757os3ykn2cuocj7tr4dqnw89,M. Lakrar,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713695,126,1,1,12,2,185xqd7s06sm2t85sxzfkrl,1,55.6,3.7,2025-07-05T19:14:07.396Z,2025-07-05T19:14:14Z,5788364807,140,62.8,5788364813,213,0.74,5788364811,212,10.3,5788364805,56,Right,5788364809,141,13.9,,,,,,,,,,d7ajth6q3ebg8yrf65uqc8xrd,É. De Almeida,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825765111,905,83,1,12,4,b5hjnvaafo5plphdcoeozkw49,1,38.8,84.4,2025-07-05T19:14:09.414Z,2025-07-05T21:47:54Z,5788653521,399,3gu9gaz6w7eq79qnaqj3b7jdh,,,,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713683,107,43,1,12,6,b5hjnvaafo5plphdcoeozkw49,1,0,0,2025-07-05T19:14:11.396Z,2025-07-05T19:31:59Z,5788399189,144,83,5788364829,399,3gu9gaz6w7eq79qnaqj3b7jdh,,,,,,,,,,,,,,,,,,,9ohn9m84cy89huz745lirkted,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713697,127,1,1,12,9,185xqd7s06sm2t85sxzfkrl,1,56.8,51.6,2025-07-05T19:14:14.180Z,2025-07-05T19:14:21Z,5788364819,140,62.4,5788364823,212,25.0,5788364817,56,Left,5788364821,141,87.3,5788364825,213,1.33,,,,,,,,,,3gu9gaz6w7eq79qnaqj3b7jdh,D. Cascarino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713729,128,1,1,12,17,185xqd7s06sm2t85sxzfkrl,0,94.5,81.2,2025-07-05T19:14:21.734Z,2025-07-05T21:48:05Z,5788365005,141,59.4,5788365009,213,4.98,5788364997,2,,5788365003,140,98.3,5788653971,72,,5788653969,224,,5788365007,212,15.4,5788365001,56,Center,f30p9xqwupzhhiitqubpi79bd,S. Bacha,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713813,108,12,1,12,21,b5hjnvaafo5plphdcoeozkw49,1,8.5,50.1,2025-07-05T19:14:25.461Z,2025-07-05T19:14:43Z,5788365519,213,5.68,5788365513,140,31.3,5788365517,212,29.2,5788365511,56,Back,5788365515,141,25.6,,,,,,,,,,6zaowm8oua2nzpobekogff1lh,L. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713749,129,1,1,12,22,185xqd7s06sm2t85sxzfkrl,1,63.4,76.5,2025-07-05T19:14:27.172Z,2025-07-05T19:14:28Z,5788365117,212,6.7,5788365113,140,64.3,5788365111,56,Center,5788365119,213,4.85,5788365115,141,66.8,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713755,130,1,1,12,23,185xqd7s06sm2t85sxzfkrl,1,64.3,66.8,2025-07-05T19:14:28.356Z,2025-07-05T19:14:30Z,5788365155,141,84.0,5788365151,56,Left,5788365157,212,11.8,5788365153,140,65.7,5788365159,213,1.45,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713767,131,1,1,12,26,185xqd7s06sm2t85sxzfkrl,1,65.3,85.4,2025-07-05T19:14:30.901Z,2025-07-05T19:14:33Z,5788365237,140,61.9,5788365239,141,76.5,5788365241,212,7.0,5788365243,213,4.18,5788365235,56,Center,,,,,,,,,,dm9vc2mqtbb982sx6kkd992ax,S. Baltimore,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2825713777,132,1,1,12,29,185xqd7s06sm2t85sxzfkrl,1,62.5,71.9,2025-07-05T19:14:33.764Z,2025-07-05T19:14:36Z,5788365301,140,54.0,5788365305,212,19.4,5788365303,141,46.6,5788365307,213,4.23,5788365299,56,Center,,,,,,,,,,eihksc6tdooqw7ref4nt520a,O. Jean-François,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
